,x,y,V
10012,-0.2849999999999999,4.031000000000001,3.939443689934926
10013,-0.2849999999999999,4.0680000000000005,4.188069143606336
10014,-0.2849999999999999,4.105,4.442637861378003
10015,-0.2849999999999999,4.142000000000001,4.702307736353733
10016,-0.2849999999999999,4.179000000000001,4.966238664694433
10017,-0.2849999999999999,4.216000000000001,5.233597115563043
10018,-0.2849999999999999,4.253000000000001,5.503560513240169
10019,-0.2849999999999999,4.290000000000001,5.775321402495448
10020,-0.2849999999999999,4.327000000000001,6.048091371168437
10021,-0.2849999999999999,4.364000000000001,6.3211047069737045
10022,-0.2849999999999999,4.401000000000001,6.593621768754084
10023,-0.2849999999999999,4.438000000000001,6.8649320557209705
10024,-0.2849999999999999,4.4750000000000005,7.13435696159739
10025,-0.2849999999999999,4.5120000000000005,7.401252203975741
10026,-0.2849999999999999,4.549000000000001,7.665009922575989
10027,-0.2849999999999999,4.586000000000001,7.925060443402082
10028,-0.2849999999999999,4.623000000000001,8.180873709007091
10029,-0.2849999999999999,4.660000000000001,8.431960378156168
10030,-0.2849999999999999,4.697000000000001,8.677872601090213
10031,-0.2849999999999999,4.734000000000001,8.918204479313445
10032,-0.2849999999999999,4.771000000000001,9.152592221331522
10033,-0.2849999999999999,4.808000000000001,9.380714008032964
10034,-0.2849999999999999,4.845000000000001,9.60228958341969
10035,-0.2849999999999999,4.882000000000001,9.817079588140409
10036,-0.2849999999999999,4.919000000000001,10.024884654755752
10037,-0.2849999999999999,4.956000000000001,10.225544284862892
10038,-0.2849999999999999,4.993000000000001,10.418935529129614
10039,-0.2849999999999999,5.030000000000001,10.604971491937668
10040,-0.2849999999999999,5.067000000000001,10.783599682719753
10041,-0.2849999999999999,5.104000000000001,10.954800236203976
10042,-0.2849999999999999,5.141000000000001,11.118584023667198
10043,-0.2849999999999999,5.178000000000001,11.274990676960162
10044,-0.2849999999999999,5.215000000000001,11.424086546519804
10045,-0.2849999999999999,5.252000000000001,11.565962613847613
10046,-0.2849999999999999,5.289000000000001,11.700732378027478
10047,-0.2849999999999999,5.326000000000001,11.8285297348039
10048,-0.2849999999999999,5.363000000000001,11.949506865563837
10049,-0.2849999999999999,5.4,12.063832152285066
10050,-0.24999999999999978,-2.0,12.007994698404064
10051,-0.24999999999999978,-1.963,11.89325179877448
10052,-0.24999999999999978,-1.926,11.77216965670967
10053,-0.24999999999999978,-1.889,11.644619003165538
10054,-0.24999999999999978,-1.8519999999999999,11.510488530304002
10055,-0.24999999999999978,-1.815,11.369686833610174
10056,-0.24999999999999978,-1.778,11.22214435328214
10057,-0.24999999999999978,-1.741,11.067815298302047
10058,-0.24999999999999978,-1.704,10.906679535584928
10059,-0.24999999999999978,-1.6669999999999998,10.738744425716355
10060,-0.24999999999999978,-1.63,10.564046586051944
10061,-0.24999999999999978,-1.593,10.382653561379588
10062,-0.24999999999999978,-1.556,10.194665381957996
10063,-0.24999999999999978,-1.519,10.000215988558747
10064,-0.24999999999999978,-1.482,9.799474504169114
10065,-0.24999999999999978,-1.4449999999999998,9.592646332272167
10066,-0.24999999999999978,-1.408,9.379974062119501
10067,-0.24999999999999978,-1.371,9.16173816215818
10068,-0.24999999999999978,-1.3339999999999999,8.938257443772
10069,-0.24999999999999978,-1.297,8.709889278749081
10070,-0.24999999999999978,-1.2599999999999998,8.477029555391411
10071,-0.24999999999999978,-1.2229999999999999,8.240112359931606
10072,-0.24999999999999978,-1.186,7.999609371908169
10073,-0.24999999999999978,-1.149,7.756028964360334
10074,-0.24999999999999978,-1.1119999999999999,7.509915002119891
10075,-0.24999999999999978,-1.0749999999999997,7.261845334079759
10076,-0.24999999999999978,-1.0379999999999998,7.012429978083693
10077,-0.24999999999999978,-1.001,6.762308999980772
10078,-0.24999999999999978,-0.964,6.512150091391824
10079,-0.24999999999999978,-0.9269999999999998,6.262645853809954
10080,-0.24999999999999978,-0.8899999999999999,6.014510799767932
10081,-0.24999999999999978,-0.8529999999999998,5.768478084914614
10082,-0.24999999999999978,-0.8159999999999998,5.5252959879119
10083,-0.24999999999999978,-0.7789999999999999,5.285724158053519
10084,-0.24999999999999978,-0.7419999999999998,5.0505296533776
10085,-0.24999999999999978,-0.7049999999999998,4.820482794756755
10086,-0.24999999999999978,-0.6679999999999997,4.59635286396402
10087,-0.24999999999999978,-0.6309999999999998,4.378903675993005
10088,-0.24999999999999978,-0.5939999999999999,4.168889057921328
10089,-0.24999999999999978,-0.5569999999999997,3.967048268315084
10090,-0.24999999999999978,-0.5199999999999998,3.7741013925500884
10091,-0.24999999999999978,-0.4829999999999999,3.5907447504472767
10092,-0.24999999999999978,-0.44599999999999973,3.4176463532643186
10093,-0.24999999999999978,-0.4089999999999998,3.255441447337139
10094,-0.24999999999999978,-0.3719999999999999,3.1047281815128542
10095,-0.24999999999999978,-0.33499999999999974,2.9660634349549824
10096,-0.24999999999999978,-0.2979999999999998,2.839958840933461
10097,-0.24999999999999978,-0.2609999999999997,2.726877040843613
10098,-0.24999999999999978,-0.22399999999999975,2.627228200943362
10099,-0.24999999999999978,-0.18699999999999983,2.5413668221763412
10100,-0.24999999999999978,-0.1499999999999997,2.469588870986117
10101,-0.24999999999999978,-0.11299999999999977,2.412129256254504
10102,-0.24999999999999978,-0.07599999999999962,2.3691596744509074
10103,-0.24999999999999978,-0.0389999999999997,2.340786841799938
10104,-0.24999999999999978,-0.0019999999999997797,2.32705112880417
10105,-0.24999999999999978,0.03500000000000014,2.3279256088434117
10106,-0.24999999999999978,0.07200000000000006,2.343315528857916
10107,-0.24999999999999978,0.10900000000000043,2.3730582063577454
10108,-0.24999999999999978,0.14600000000000035,2.416923353230951
10109,-0.24999999999999978,0.18300000000000027,2.4746138230954298
10110,-0.24999999999999978,0.2200000000000002,2.545766775297306
10111,-0.24999999999999978,0.2570000000000001,2.6299552451458066
10112,-0.24999999999999978,0.2940000000000005,2.7266901066299756
10113,-0.24999999999999978,0.3310000000000004,2.8354224107247656
10114,-0.24999999999999978,0.3680000000000003,2.9555460794964716
10115,-0.24999999999999978,0.40500000000000025,3.086400933591692
10116,-0.24999999999999978,0.44200000000000017,3.2272760283664343
10117,-0.24999999999999978,0.47900000000000054,3.3774132719055157
10118,-0.24999999999999978,0.5160000000000005,3.536011296514637
10119,-0.24999999999999978,0.5530000000000004,3.7022295539509695
10120,-0.24999999999999978,0.5900000000000003,3.8751926037001905
10121,-0.24999999999999978,0.6270000000000002,4.053994563009553
10122,-0.24999999999999978,0.6640000000000006,4.237703687144339
10123,-0.24999999999999978,0.7010000000000005,4.425367048437847
10124,-0.24999999999999978,0.7380000000000004,4.6160152831386885
10125,-0.24999999999999978,0.7750000000000004,4.808667375801921
10126,-0.24999999999999978,0.8120000000000003,5.002335451998086
10127,-0.24999999999999978,0.8490000000000002,5.196029551396375
10128,-0.24999999999999978,0.8860000000000006,5.388762354782809
10129,-0.24999999999999978,0.9230000000000005,5.579553840265009
10130,-0.24999999999999978,0.9600000000000004,5.767435845755036
10131,-0.24999999999999978,0.9970000000000003,5.9514565167711275
10132,-0.24999999999999978,1.0340000000000003,6.130684620619414
10133,-0.24999999999999978,1.0710000000000006,6.304213710068164
10134,-0.24999999999999978,1.1080000000000005,6.471166121672264
10135,-0.24999999999999978,1.1450000000000005,6.6306967959083405
10136,-0.24999999999999978,1.1820000000000004,6.7819969082074785
10137,-0.24999999999999978,1.2190000000000003,6.924297301792529
10138,-0.24999999999999978,1.2560000000000002,7.056871714913841
10139,-0.24999999999999978,1.2930000000000006,7.1790397966081025
10140,-0.24999999999999978,1.3300000000000005,7.29016990646181
10141,-0.24999999999999978,1.3670000000000004,7.389681695030548
10142,-0.24999999999999978,1.4040000000000004,7.47704846253921
10143,-0.24999999999999978,1.4410000000000003,7.55179929426357
10144,-0.24999999999999978,1.4780000000000006,7.6135209715719245
10145,-0.24999999999999978,1.5150000000000006,7.661859657993831
10146,-0.24999999999999978,1.5520000000000005,7.6965223598927395
10147,-0.24999999999999978,1.5890000000000004,7.717278161366509
10148,-0.24999999999999978,1.6260000000000003,7.723959232904697
10149,-0.24999999999999978,1.6630000000000007,7.716461613117272
10150,-0.24999999999999978,1.7000000000000006,7.694745762542989
10151,-0.24999999999999978,1.7370000000000005,7.65883688817577
10152,-0.24999999999999978,1.7740000000000005,7.608825036944904
10153,-0.24999999999999978,1.8110000000000004,7.544864955981235
10154,-0.24999999999999978,1.8480000000000008,7.467175717129017
10155,-0.24999999999999978,1.8850000000000007,7.376040102853065
10156,-0.24999999999999978,1.9220000000000006,7.271803750473941
10157,-0.24999999999999978,1.9590000000000005,7.1548740515685685
10158,-0.24999999999999978,1.9960000000000004,7.025718803426148
10159,-0.24999999999999978,2.0330000000000004,6.8848646096722215
10160,-0.24999999999999978,2.0700000000000003,6.7328950275867925
10161,-0.24999999999999978,2.107,6.570448460260242
10162,-0.24999999999999978,2.144,6.398215792564019
10163,-0.24999999999999978,2.181000000000001,6.216937770967241
10164,-0.24999999999999978,2.218000000000001,6.027402128505581
10165,-0.24999999999999978,2.255000000000001,5.830440457700332
10166,-0.24999999999999978,2.2920000000000007,5.626924835923088
10167,-0.24999999999999978,2.3290000000000006,5.417764209589411
10168,-0.24999999999999978,2.3660000000000005,5.203900545622815
10169,-0.24999999999999978,2.4030000000000005,4.9863047608331055
10170,-0.24999999999999978,2.4400000000000004,4.7659724421707725
10171,-0.24999999999999978,2.4770000000000003,4.543919373218703
10172,-0.24999999999999978,2.5140000000000002,4.321176884726487
10173,-0.24999999999999978,2.551000000000001,4.098787049442434
10174,-0.24999999999999978,2.588000000000001,3.8777977439118736
10175,-0.24999999999999978,2.625000000000001,3.659257602245262
10176,-0.24999999999999978,2.662000000000001,3.444210889072936
10177,-0.24999999999999978,2.6990000000000007,3.23369232095194
10178,-0.24999999999999978,2.7360000000000007,3.028721867333232
10179,-0.24999999999999978,2.7730000000000006,2.8302995637946307
10180,-0.24999999999999978,2.8100000000000005,2.6394003715597467
10181,-0.24999999999999978,2.8470000000000004,2.4569691183219486
10182,-0.24999999999999978,2.8840000000000003,2.283915556046445
10183,-0.24999999999999978,2.9210000000000003,2.1211095717078674
10184,-0.24999999999999978,2.958000000000001,1.9693765868164093
10185,-0.24999999999999978,2.995000000000001,1.8294931810790125
10186,-0.24999999999999978,3.032000000000001,1.7021829746256376
10187,-0.24999999999999978,3.069000000000001,1.5881128019036446
10188,-0.24999999999999978,3.1060000000000008,1.4878892086102748
10189,-0.24999999999999978,3.1430000000000007,1.4020553009063672
10190,-0.24999999999999978,3.1800000000000006,1.3310879736514174
10191,-0.24999999999999978,3.2170000000000005,1.2753955415447944
10192,-0.24999999999999978,3.2540000000000004,1.235315793880444
10193,-0.24999999999999978,3.2910000000000004,1.211114490157227
10194,-0.24999999999999978,3.328000000000001,1.2029843100746174
10195,-0.24999999999999978,3.365000000000001,1.2110442675271926
10196,-0.24999999999999978,3.402000000000001,1.23533959413904
10197,-0.24999999999999978,3.439000000000001,1.2758420937008168
10198,-0.24999999999999978,3.476000000000001,1.3324509646399783
10199,-0.24999999999999978,3.513000000000001,1.4049940834216823
10200,-0.24999999999999978,3.5500000000000007,1.4932297375975399
10201,-0.24999999999999978,3.5870000000000006,1.596848793144689
10202,-0.24999999999999978,3.6240000000000006,1.7154772768196747
10203,-0.24999999999999978,3.6610000000000005,1.8486793505398573
10204,-0.24999999999999978,3.6980000000000004,1.9959606513453512
10205,-0.24999999999999978,3.735000000000001,2.1567719673293198
10206,-0.24999999999999978,3.772000000000001,2.330513217092074
10207,-0.24999999999999978,3.809000000000001,2.516537697807639
10208,-0.24999999999999978,3.846000000000001,2.714156564918328
10209,-0.24999999999999978,3.883000000000001,2.922643504815415
10210,-0.24999999999999978,3.920000000000001,3.141239560637926
10211,-0.24999999999999978,3.9570000000000007,3.369158070537262
10212,-0.24999999999999978,3.9940000000000007,3.6055896774158533
10213,-0.24999999999999978,4.031000000000001,3.8497073692510444
10214,-0.24999999999999978,4.0680000000000005,4.100671509652335
10215,-0.24999999999999978,4.105,4.357634819256152
10216,-0.24999999999999978,4.142000000000001,4.6197472699180295
10217,-0.24999999999999978,4.179000000000001,4.8861608553921005
10218,-0.24999999999999978,4.216000000000001,5.156034204263081
10219,-0.24999999999999978,4.253000000000001,5.428537003282168
10220,-0.24999999999999978,4.290000000000001,5.702854201919829
10221,-0.24999999999999978,4.327000000000001,5.978189971844345
10222,-0.24999999999999978,4.364000000000001,6.2537713981245195
10223,-0.24999999999999978,4.401000000000001,6.528851882194521
10224,-0.24999999999999978,4.438000000000001,6.802714239964896
10225,-0.24999999999999978,4.4750000000000005,7.074673481872387
10226,-0.24999999999999978,4.5120000000000005,7.344079265089334
10227,-0.24999999999999978,4.549000000000001,7.610318011519062
10228,-0.24999999999999978,4.586000000000001,7.872814688546753
10229,-0.24999999999999978,4.623000000000001,8.131034252758283
10230,-0.24999999999999978,4.660000000000001,8.384482759947097
10231,-0.24999999999999978,4.697000000000001,8.632708147670296
10232,-0.24999999999999978,4.734000000000001,8.875300699361103
10233,-0.24999999999999978,4.771000000000001,9.111893201531808
10234,-0.24999999999999978,4.808000000000001,9.342160807888776
10235,-0.24999999999999978,4.845000000000001,9.565820626213004
10236,-0.24999999999999978,4.882000000000001,9.782631045624175
10237,-0.24999999999999978,4.919000000000001,9.99239082333515
10238,-0.24999999999999978,4.956000000000001,10.1949379512139
10239,-0.24999999999999978,4.993000000000001,10.390148323400918
10240,-0.24999999999999978,5.030000000000001,10.577934226885976
10241,-0.24999999999999978,5.067000000000001,10.758242677336339
10242,-0.24999999999999978,5.104000000000001,10.931053622599169
10243,-0.24999999999999978,5.141000000000001,11.096378036187486
10244,-0.24999999999999978,5.178000000000001,11.254255922717144
10245,-0.24999999999999978,5.215000000000001,11.404754256709886
10246,-0.24999999999999978,5.252000000000001,11.54796487543387
10247,-0.24999999999999978,5.289000000000001,11.684002345539191
10248,-0.24999999999999978,5.326000000000001,11.813001822183514
10249,-0.24999999999999978,5.363000000000001,11.9351169181541
10250,-0.24999999999999978,5.4,12.05051759920023
10251,-0.21499999999999986,-2.0,11.995667466253817
10252,-0.21499999999999986,-1.963,11.879986741412436
10253,-0.21499999999999986,-1.926,11.757914952907775
10254,-0.21499999999999986,-1.889,11.629321774173228
10255,-0.21499999999999986,-1.8519999999999999,11.494094986677652
10256,-0.21499999999999986,-1.815,11.352142437940266
10257,-0.21499999999999986,-1.778,11.203393998816091
10258,-0.21499999999999986,-1.741,11.04780350332537
10259,-0.21499999999999986,-1.704,10.885350653279769
10260,-0.21499999999999986,-1.6669999999999998,10.716042869065678
10261,-0.21499999999999986,-1.63,10.539917067200717
10262,-0.21499999999999986,-1.593,10.357041344702825
10263,-0.21499999999999986,-1.556,10.167516549920713
10264,-0.21499999999999986,-1.519,9.971477719286606
10265,-0.21499999999999986,-1.482,9.769095359482458
10266,-0.21499999999999986,-1.4449999999999998,9.560576554772062
10267,-0.21499999999999986,-1.408,9.346165879754388
10268,-0.21499999999999986,-1.371,9.126146098545696
10269,-0.21499999999999986,-1.3339999999999999,8.9008386324045
10270,-0.21499999999999986,-1.297,8.670603779075439
10271,-0.21499999999999986,-1.2599999999999998,8.435840668643795
10272,-0.21499999999999986,-1.2229999999999999,8.196986942456094
10273,-0.21499999999999986,-1.186,7.9545181436640675
10274,-0.21499999999999986,-1.149,7.708946810176853
10275,-0.21499999999999986,-1.1119999999999999,7.460821263241708
10276,-0.21499999999999986,-1.0749999999999997,7.210724087496782
10277,-0.21499999999999986,-1.0379999999999998,6.959270301125892
10278,-0.21499999999999986,-1.001,6.70710521766754
10279,-0.21499999999999986,-0.964,6.454902004057725
10280,-0.21499999999999986,-0.9269999999999998,6.203358942585233
10281,-0.21499999999999986,-0.8899999999999999,5.953196407573383
10282,-0.21499999999999986,-0.8529999999999998,5.705153570736164
10283,-0.21499999999999986,-0.8159999999999998,5.459984852250313
10284,-0.21499999999999986,-0.7789999999999999,5.218456137598709
10285,-0.21499999999999986,-0.7419999999999998,4.981340783134227
10286,-0.21499999999999986,-0.7049999999999998,4.749415436047432
10287,-0.21499999999999986,-0.6679999999999997,4.523455696957278
10288,-0.21499999999999986,-0.6309999999999998,4.304231655644287
10289,-0.21499999999999986,-0.5939999999999999,4.092503332474774
10290,-0.21499999999999986,-0.5569999999999997,3.88901605979075
10291,-0.21499999999999986,-0.5199999999999998,3.6944958389333227
10292,-0.21499999999999986,-0.4829999999999999,3.50964470960235
10293,-0.21499999999999986,-0.44599999999999973,3.335136168910772
10294,-0.21499999999999986,-0.4089999999999998,3.1716106777518824
10295,-0.21499999999999986,-0.3719999999999999,3.0196712919505604
10296,-0.21499999999999986,-0.33499999999999974,2.8798794551101157
10297,-0.21499999999999986,-0.2979999999999998,2.75275098909505
10298,-0.21499999999999986,-0.2609999999999997,2.6387523167135214
10299,-0.21499999999999986,-0.22399999999999975,2.5382969493953293
10300,-0.21499999999999986,-0.18699999999999983,2.451742270520402
10301,-0.21499999999999986,-0.1499999999999997,2.379386642565782
10302,-0.21499999999999986,-0.11299999999999977,2.3214668634363917
10303,-0.21499999999999986,-0.07599999999999962,2.278155994263786
10304,-0.21499999999999986,-0.0389999999999997,2.249561577638005
10305,-0.21499999999999986,-0.0019999999999997797,2.235724261725382
10306,-0.21499999999999986,0.03500000000000014,2.23661684206618
10307,-0.21499999999999986,0.07200000000000006,2.252143729089056
10308,-0.21499999999999986,0.10900000000000043,2.282140845572565
10309,-0.21499999999999986,0.14600000000000035,2.326375954476335
10310,-0.21499999999999986,0.18300000000000027,2.384549413802139
10311,-0.21499999999999986,0.2200000000000002,2.456295351474008
10312,-0.21499999999999986,0.2570000000000001,2.541183249688416
10313,-0.21499999999999986,0.2940000000000005,2.638719924821462
10314,-0.21499999999999986,0.3310000000000004,2.748351885825903
10315,-0.21499999999999986,0.3680000000000003,2.8694680511413786
10316,-0.21499999999999986,0.40500000000000025,3.001402801505474
10317,-0.21499999999999986,0.44200000000000017,3.143439343718372
10318,-0.21499999999999986,0.47900000000000054,3.294813358400937
10319,-0.21499999999999986,0.5160000000000005,3.4547169031131943
10320,-0.21499999999999986,0.5530000000000004,3.622302540879039
10321,-0.21499999999999986,0.5900000000000003,3.7966876632011832
10322,-0.21499999999999986,0.6270000000000002,3.9769589760491613
10323,-0.21499999999999986,0.6640000000000006,4.162177117058693
10324,-0.21499999999999986,0.7010000000000005,4.351381372283081
10325,-0.21499999999999986,0.7380000000000004,4.543594461271599
10326,-0.21499999999999986,0.7750000000000004,4.73782735999532
10327,-0.21499999999999986,0.8120000000000003,4.933084132172988
10328,-0.21499999999999986,0.8490000000000002,5.1283667408383895
10329,-0.21499999999999986,0.8860000000000006,5.322679813503765
10330,-0.21499999999999986,0.9230000000000005,5.515035335975206
10331,-0.21499999999999986,0.9600000000000004,5.704457251727824
10332,-0.21499999999999986,0.9970000000000003,5.889985945711475
10333,-0.21499999999999986,1.0340000000000003,6.070682593492572
10334,-0.21499999999999986,1.0710000000000006,6.245633358704379
10335,-0.21499999999999986,1.1080000000000005,6.413953423838984
10336,-0.21499999999999986,1.1450000000000005,6.574790841432602
10337,-0.21499999999999986,1.1820000000000004,6.727330194637752
10338,-0.21499999999999986,1.2190000000000003,6.870796058010747
10339,-0.21499999999999986,1.2560000000000002,7.004456251043543
10340,-0.21499999999999986,1.2930000000000006,7.127624878512659
10341,-0.21499999999999986,1.3300000000000005,7.239665153086061
10342,-0.21499999999999986,1.3670000000000004,7.339991996808498
10343,-0.21499999999999986,1.4040000000000004,7.428074419068093
10344,-0.21499999999999986,1.4410000000000003,7.50343766942893
10345,-0.21499999999999986,1.4780000000000006,7.5656651642979025
10346,-0.21499999999999986,1.5150000000000006,7.614400186785801
10347,-0.21499999999999986,1.5520000000000005,7.649347359334477
10348,-0.21499999999999986,1.5890000000000004,7.670273888729853
10349,-0.21499999999999986,1.6260000000000003,7.677010583024749
10350,-0.21499999999999986,1.6630000000000007,7.669452639679926
10351,-0.21499999999999986,1.7000000000000006,7.6475602039228345
10352,-0.21499999999999986,1.7370000000000005,7.61135869595093
10353,-0.21499999999999986,1.7740000000000005,7.560938905200579
10354,-0.21499999999999986,1.8110000000000004,7.496456849495897
10355,-0.21499999999999986,1.8480000000000008,7.418133396516235
10356,-0.21499999999999986,1.8850000000000007,7.326253644708621
10357,-0.21499999999999986,1.9220000000000006,7.221166060552779
10358,-0.21499999999999986,1.9590000000000005,7.103281368990328
10359,-0.21499999999999986,1.9960000000000004,6.973071193882536
10360,-0.21499999999999986,2.0330000000000004,6.831066445586036
10361,-0.21499999999999986,2.0700000000000003,6.677855453152132
10362,-0.21499999999999986,2.107,6.514081839278326
10363,-0.21499999999999986,2.144,6.340442136980767
10364,-0.21499999999999986,2.181000000000001,6.1576831480189504
10365,-0.21499999999999986,2.218000000000001,5.966599044389835
10366,-0.21499999999999986,2.255000000000001,5.768028215712053
10367,-0.21499999999999986,2.2920000000000007,5.5628498670324715
10368,-0.21499999999999986,2.3290000000000006,5.351980373490624
10369,-0.21499999999999986,2.3660000000000005,5.136369400351263
10370,-0.21499999999999986,2.4030000000000005,4.916995799136123
10371,-0.21499999999999986,2.4400000000000004,4.694863292922445
10372,-0.21499999999999986,2.4770000000000003,4.470995966295066
10373,-0.21499999999999986,2.5140000000000002,4.246433577902806
10374,-0.21499999999999986,2.551000000000001,4.022226716039787
10375,-0.21499999999999986,2.588000000000001,3.79943182010547
10376,-0.21499999999999986,2.625000000000001,3.579106093151232
10377,-0.21499999999999986,2.662000000000001,3.3623023329526944
10378,-0.21499999999999986,2.6990000000000007,3.150063711112381
10379,-0.21499999999999986,2.7360000000000007,2.943418531555187
10380,-0.21499999999999986,2.7730000000000006,2.7433750013892375
10381,-0.21499999999999986,2.8100000000000005,2.550916048430393
10382,-0.21499999999999986,2.8470000000000004,2.3669942206955934
10383,-0.21499999999999986,2.8840000000000003,2.192526703829591
10384,-0.21499999999999986,2.9210000000000003,2.0283904927162997
10385,-0.21499999999999986,2.958000000000001,1.875417753420784
10386,-0.21499999999999986,2.995000000000001,1.7343914110971763
10387,-0.21499999999999986,3.032000000000001,1.6060409985739525
10388,-0.21499999999999986,3.069000000000001,1.4910387989900329
10389,-0.21499999999999986,3.1060000000000008,1.3899963141080836
10390,-0.21499999999999986,3.1430000000000007,1.3034610877871096
10391,-0.21499999999999986,3.1800000000000006,1.2319139115729332
10392,-0.21499999999999986,3.2170000000000005,1.175766436486569
10393,-0.21499999999999986,3.2540000000000004,1.1353592118870424
10394,-0.21499999999999986,3.2910000000000004,1.1109601687917134
10395,-0.21499999999999986,3.328000000000001,1.1027635612943705
10396,-0.21499999999999986,3.365000000000001,1.1108893757731249
10397,-0.21499999999999986,3.402000000000001,1.1353832134745048
10398,-0.21499999999999986,3.439000000000001,1.176216647847662
10399,-0.21499999999999986,3.476000000000001,1.2332880537357482
10400,-0.21499999999999986,3.513000000000001,1.3064239012639653
10401,-0.21499999999999986,3.5500000000000007,1.3953805030493047
10402,-0.21499999999999986,3.5870000000000006,1.499846199248946
10403,-0.21499999999999986,3.6240000000000006,1.6194439610143458
10404,-0.21499999999999986,3.6610000000000005,1.7537343891759303
10405,-0.21499999999999986,3.6980000000000004,1.902219081495252
10406,-0.21499999999999986,3.735000000000001,2.0643443386306135
10407,-0.21499999999999986,3.772000000000001,2.2395051761063645
10408,-0.21499999999999986,3.809000000000001,2.4270496070894403
10409,-0.21499999999999986,3.846000000000001,2.626283158686414
10410,-0.21499999999999986,3.883000000000001,2.8364735828033982
10411,-0.21499999999999986,3.920000000000001,3.056855721375186
10412,-0.21499999999999986,3.9570000000000007,3.2866364849790948
10413,-0.21499999999999986,3.9940000000000007,3.5249999035067887
10414,-0.21499999999999986,4.031000000000001,3.771112207671262
10415,-0.21499999999999986,4.0680000000000005,4.024126900667326
10416,-0.21499999999999986,4.105,4.283189780267927
10417,-0.21499999999999986,4.142000000000001,4.547443873005374
10418,-0.21499999999999986,4.179000000000001,4.816034243830666
10419,-0.21499999999999986,4.216000000000001,5.088112646736393
10420,-0.21499999999999986,4.253000000000001,5.3628419842344215
10421,-0.21499999999999986,4.290000000000001,5.639400546262848
10422,-0.21499999999999986,4.327000000000001,5.916986002016279
10423,-0.21499999999999986,4.364000000000001,6.194819121308266
10424,-0.21499999999999986,4.401000000000001,6.472147205340758
10425,-0.21499999999999986,4.438000000000001,6.748247210128868
10426,-0.21499999999999986,4.4750000000000005,7.022428549265624
10427,-0.21499999999999986,4.5120000000000005,7.294035566167664
10428,-0.21499999999999986,4.549000000000001,7.5624496693760905
10429,-0.21499999999999986,4.586000000000001,7.827091127857308
10430,-0.21499999999999986,4.623000000000001,8.087420526518027
10431,-0.21499999999999986,4.660000000000001,8.342939885281602
10432,-0.21499999999999986,4.697000000000001,8.593193448038095
10433,-0.21499999999999986,4.734000000000001,8.83776815054874
10434,-0.21499999999999986,4.771000000000001,9.076293778933247
10435,-0.21499999999999986,4.808000000000001,9.308442832674324
10436,-0.21499999999999986,4.845000000000001,9.533930108122558
10437,-0.21499999999999986,4.882000000000001,9.75251202026345
10438,-0.21499999999999986,4.919000000000001,9.963985682009692
10439,-0.21499999999999986,4.956000000000001,10.168187761501665
10440,-0.21499999999999986,4.993000000000001,10.3649931388378
10441,-0.21499999999999986,5.030000000000001,10.554313384317618
10442,-0.21499999999999986,5.067000000000001,10.736095080671669
10443,-0.21499999999999986,5.104000000000001,10.910318011884307
10444,-0.21499999999999986,5.141000000000001,11.076993241100904
10445,-0.21499999999999986,5.178000000000001,11.236161099766452
10446,-0.21499999999999986,5.215000000000001,11.387889109585531
10447,-0.21499999999999986,5.252000000000001,11.532269858143897
10448,-0.21499999999999986,5.289000000000001,11.669418848110654
10449,-0.21499999999999986,5.326000000000001,11.799472338868753
10450,-0.21499999999999986,5.363000000000001,11.922585198223189
10451,-0.21499999999999986,5.4,12.038928780533245
10452,-0.17999999999999972,-2.0,11.985116074043102
10453,-0.17999999999999972,-1.963,11.868632590208325
10454,-0.17999999999999972,-1.926,11.745713680780744
10455,-0.17999999999999972,-1.889,11.616228113484995
10456,-0.17999999999999972,-1.8519999999999999,11.48006288975246
10457,-0.17999999999999972,-1.815,11.337125216349675
10458,-0.17999999999999972,-1.778,11.187344476276474
10459,-0.17999999999999972,-1.741,11.030674182091513
10460,-0.17999999999999972,-1.704,10.86709389379512
10461,-0.17999999999999972,-1.6669999999999998,10.696611082500798
10462,-0.17999999999999972,-1.63,10.519262920377155
10463,-0.17999999999999972,-1.593,10.335117976761502
10464,-0.17999999999999972,-1.556,10.144277799952855
10465,-0.17999999999999972,-1.519,9.946878364002966
10466,-0.17999999999999972,-1.482,9.74309135985446
10467,-0.17999999999999972,-1.4449999999999998,9.53312531043808
10468,-0.17999999999999972,-1.408,9.317226489847474
10469,-0.17999999999999972,-1.371,9.095679627467202
10470,-0.17999999999999972,-1.3339999999999999,8.868808378943132
10471,-0.17999999999999972,-1.297,8.636975547154933
10472,-0.17999999999999972,-1.2599999999999998,8.400583037876416
10473,-0.17999999999999972,-1.2229999999999999,8.160071536585127
10474,-0.17999999999999972,-1.186,7.915919894898134
10475,-0.17999999999999972,-1.149,7.668644217353515
10476,-0.17999999999999972,-1.1119999999999999,7.41879664170901
10477,-0.17999999999999972,-1.0749999999999997,7.1669638085701655
10478,-0.17999999999999972,-1.0379999999999998,6.9137650189654805
10479,-0.17999999999999972,-1.001,6.659850081427813
10480,-0.17999999999999972,-0.964,6.4058968531888505
10481,-0.17999999999999972,-0.9269999999999998,6.152608483213183
10482,-0.17999999999999972,-0.8899999999999999,5.900710367954558
10483,-0.17999999999999972,-0.8529999999999998,5.650946833871586
10484,-0.17999999999999972,-0.8159999999999998,5.404077563854374
10485,-0.17999999999999972,-0.7789999999999999,5.160873787747345
