,Unnamed: 0,nProcessors,nSimulations,nFPT,walltime,MFPT,timer,k,tstar
14687,2687,1000,1879,1000,2351.000347000694,38329.413934217,2000,1.2531751262224712e-05,540.0005390010781
14686,2686,1,1879,1000,1879136.1201362405,38329.413934217,2000,1.2531751262224712e-05,540.0005390010781
14685,2685,1000,2051,1000,4000.0,28249.461974508347,2000,1.8862243339380503e-05,1626.0016250032502
14684,2684,1,2051,1000,2219869.116869234,28249.461974508347,2000,1.8862243339380503e-05,1626.0016250032502
14683,2683,1000,1990,1000,3167.001164002328,46081.04977903152,2000,1.1048443996337702e-05,765.0007640015281
14682,2682,1,1990,1000,2095911.1149112296,46081.04977903152,2000,1.1048443996337702e-05,765.0007640015281
14681,2681,1000,1874,1000,2335.000333000666,31826.25362013667,2000,1.5128865872058769e-05,561.0005600011201
14680,2680,1,1874,1000,1872041.123041246,31826.25362013667,2000,1.5128865872058769e-05,561.0005600011201
14679,2679,1000,1925,1000,2438.000433000866,58951.57336209194,2000,8.294426077715575e-06,1211.00121000242
14678,2678,1,1925,1000,1961103.11010322,58951.57336209194,2000,8.294426077715575e-06,1211.00121000242
14677,2677,1000,1910,1000,2402.000398000796,25863.560444828207,2000,1.917526456822404e-05,1542.001541003082
14629,2629,1000,2009,1000,4000.0,42002.93604866303,2000,1.2267907452364756e-05,595.000594001188
14676,2676,1,1910,1000,1942428.121428243,25863.560444828207,2000,1.917526456822404e-05,1542.001541003082
14674,2674,1,1963,1000,2055441.128441257,32652.16081686276,2000,1.5522055929116307e-05,575.000574001148
14673,2673,1000,1997,1000,3939.00193500387,30310.020603949222,2000,1.7069148157292894e-05,505.000504001008
14672,2672,1,1997,1000,2119635.124635249,30310.020603949222,2000,1.7069148157292894e-05,505.000504001008
14671,2671,1000,2039,1000,4000.0,67090.9972124481,2000,7.71892388133881e-06,700.0006990013981
14670,2670,1,2039,1000,2194288.1152882306,67090.9972124481,2000,7.71892388133881e-06,700.0006990013981
14669,2669,1000,2014,1000,4000.0,34896.46289102879,2000,1.4882933150337802e-05,423.000422000844
14668,2668,1,2014,1000,2149745.1207452416,34896.46289102879,2000,1.4882933150337802e-05,423.000422000844
14667,2667,1000,1935,1000,2486.000479000958,24764.468275171817,2000,2.03577804835272e-05,1367.001366002732
14666,2666,1,1935,1000,1990860.11986024,24764.468275171817,2000,2.03577804835272e-05,1367.001366002732
14665,2665,1000,2013,1000,4000.0,47431.93247804216,2000,1.0853745674993644e-05,531.00053000106
14664,2664,1,2013,1000,2148645.1216452434,47431.93247804216,2000,1.0853745674993644e-05,531.00053000106
14663,2663,1000,2016,1000,4000.0,49991.12325591861,2000,1.0300512549670517e-05,678.0006770013541
14662,2662,1,2016,1000,2146236.1132362266,49991.12325591861,2000,1.0300512549670517e-05,678.0006770013541
14675,2675,1000,1963,1000,2674.000668001336,32652.16081686276,2000,1.5522055929116307e-05,575.000574001148
14002,2002,1,1954,1000,2032735.123735248,38490.923842281285,2000,1.303661059008131e-05,897.0008960017921
2001,2001,1000,2003,1000,20096.00009500019,83882.31846753215,2000,6.0460383295364885e-06,716.0007150014301
14000,2000,1,1947,1000,2015460.120460241,40903.54035596008,2000,1.219987707339902e-05,629.000628001256
2659,2659,1000,2062,1000,18008.000007000013,31159.46206565726,2000,1.7126842049464097e-05,549.000548001096
2660,2660,1,1930,1000,1981047.12004724,35529.403525198715,2000,1.3965913806089724e-05,552.000551001102
2661,2661,1000,1930,1000,18043.000042000083,35529.403525198715,2000,1.3965913806089724e-05,552.000551001102
2662,2662,1,1992,1000,2099785.1147852293,23208.30142700784,2000,2.247845275169097e-05,1635.0016340032682
2663,2663,1000,1992,1000,24048.00004700009,23208.30142700784,2000,2.247845275169097e-05,1635.0016340032682
2664,2664,1,1914,1000,1945268.1162682325,69640.6638495378,2000,6.958668724885276e-06,889.000888001776
2665,2665,1000,1914,1000,14321.00032000064,69640.6638495378,2000,6.958668724885276e-06,889.000888001776
2666,2666,1,1943,1000,2008954.121954244,58223.01880618688,2000,8.486445472177626e-06,937.000936001872
2667,2667,1000,1943,1000,20006.00000500001,58223.01880618688,2000,8.486445472177626e-06,937.000936001872
2668,2668,1,1928,1000,1981712.1247122493,31502.92727790517,2000,1.579415003166059e-05,507.00050600101207
2669,2669,1000,1928,1000,18049.000048000096,31502.92727790517,2000,1.579415003166059e-05,507.00050600101207
2670,2670,1,1953,1000,2019687.1126872257,59984.55066427413,2000,8.27758914590034e-06,791.0007900015801
2671,2671,1000,1953,1000,20408.00040700081,59984.55066427413,2000,8.27758914590034e-06,791.0007900015801
2672,2672,1,2043,1000,2205780.1187802376,38690.32644335053,2000,1.3573914495129291e-05,1658.0016570033142
2673,2673,1000,2043,1000,32058.000057000118,38690.32644335053,2000,1.3573914495129291e-05,1658.0016570033142
2674,2674,1,1863,1000,1848682.1216822437,33143.41956563577,2000,1.4407944857685844e-05,840.0008390016781
2675,2675,1000,1863,1000,20057.000056000117,33143.41956563577,2000,1.4407944857685844e-05,840.0008390016781
2676,2676,1,1967,1000,2056538.121538243,35151.213091557365,2000,1.4414355749907115e-05,576.0005750011501
2677,2677,1000,1967,1000,22023.000022000044,35151.213091557365,2000,1.4414355749907115e-05,576.0005750011501
2678,2678,1,2038,1000,2190951.113951228,69183.6438000065,2000,7.478099814624894e-06,603.000602001204
2679,2679,1000,2038,1000,22076.00007500015,69183.6438000065,2000,7.478099814624894e-06,603.000602001204
2680,2680,1,1962,1000,2035667.1106672208,60055.24348416474,2000,8.30794885007881e-06,474.0004730009461
2681,2681,1000,1962,1000,24084.000083000166,60055.24348416474,2000,8.30794885007881e-06,474.0004730009461
2682,2682,1,2054,1000,2222058.113058226,54777.87422565706,2000,9.556476530512524e-06,737.0007360014721
2683,2683,1000,2054,1000,18209.000208000416,54777.87422565706,2000,9.556476530512524e-06,737.0007360014721
2684,2684,1,1980,1000,2074467.113467227,72282.41809545291,2000,6.948150877454986e-06,802.0008010016021
2685,2685,1000,1980,1000,18081.00008000016,72282.41809545291,2000,6.948150877454986e-06,802.0008010016021
2658,2658,1,2062,1000,2242882.117882236,31159.46206565726,2000,1.7126842049464097e-05,549.000548001096
2686,2686,1,1928,1000,1976198.1191982385,25556.189374214595,2000,1.962105360431852e-05,1320.0013190026382
2657,2657,1000,2099,1000,24036.00003500007,73398.75052813762,2000,7.242088810196003e-06,574.0005730011461
2655,2655,1000,1929,1000,16068.000067000134,35911.37461987078,2000,1.3804797117674347e-05,517.000516001032
2628,2628,1,2017,1000,2150599.115599232,35885.89801619533,2000,1.448073181075286e-05,487.0004860009721
2629,2629,1000,2017,1000,16084.000083000166,35885.89801619533,2000,1.448073181075286e-05,487.0004860009721
2630,2630,1,1928,1000,1984308.1273082544,26875.42067743849,2000,1.862275759853842e-05,504.00050300100605
2631,2631,1000,1928,1000,20061.00006000012,26875.42067743849,2000,1.862275759853842e-05,504.00050300100605
2632,2632,1,1990,1000,2097275.1162752328,75726.33653088109,2000,6.662263983306143e-06,802.0008010016021
2633,2633,1000,1990,1000,18101.0001000002,75726.33653088109,2000,6.662263983306143e-06,802.0008010016021
2634,2634,1,1942,1000,1997880.112880226,68400.0266818159,2000,7.199909838608657e-06,645.000644001288
2635,2635,1000,1942,1000,24166.00016500033,68400.0266818159,2000,7.199909838608657e-06,645.000644001288
2636,2636,1,1959,1000,2029324.1103242205,42312.04479648532,2000,1.1860009105599933e-05,507.00050600101207
2637,2637,1000,1959,1000,30036.00003500007,42312.04479648532,2000,1.1860009105599933e-05,507.00050600101207
2638,2638,1,2012,1000,2146263.1212632423,33954.09973475009,2000,1.5294081872816265e-05,587.0005860011721
2639,2639,1000,2012,1000,20427.000426000854,33954.09973475009,2000,1.5294081872816265e-05,587.0005860011721
2640,2640,1,1996,1000,2109891.1168912337,56095.364050016375,2000,9.066376620495811e-06,647.000646001292
2641,2641,1000,1996,1000,20044.000043000087,56095.364050016375,2000,9.066376620495811e-06,647.000646001292
2642,2642,1,1901,1000,1924139.1211392423,49078.431197802354,2000,9.860577498709806e-06,560.0005590011181
2643,2643,1000,1901,1000,18082.00008100016,49078.431197802354,2000,9.860577498709806e-06,560.0005590011181
2644,2644,1,1979,1000,2070265.1112652223,43006.10527583407,2000,1.1789666961331707e-05,1053.0010520021042
2645,2645,1000,1979,1000,18145.00014400029,43006.10527583407,2000,1.1789666961331707e-05,1053.0010520021042
2646,2646,1,2048,1000,2211430.1144302287,60045.1474086586,2000,8.678296173572118e-06,588.000587001174
2647,2647,1000,2048,1000,22326.00032500065,60045.1474086586,2000,8.678296173572118e-06,588.000587001174
2648,2648,1,1874,1000,1868271.1192712383,27651.61500693118,2000,1.7497197854492578e-05,844.0008430016861
2649,2649,1000,1874,1000,20249.00024800049,27651.61500693118,2000,1.7497197854492578e-05,844.0008430016861
2650,2650,1,1997,1000,2108889.113889228,37230.35878509902,2000,1.3801191915737765e-05,507.00050600101207
2651,2651,1000,1997,1000,18066.00006500013,37230.35878509902,2000,1.3801191915737765e-05,507.00050600101207
2652,2652,1,1983,1000,2090927.123927248,29556.304153646463,2000,1.739231238875792e-05,1697.0016960033922
2653,2653,1000,1983,1000,20056.00005500011,29556.304153646463,2000,1.739231238875792e-05,1697.0016960033922
2654,2654,1,1929,1000,1977594.118594237,35911.37461987078,2000,1.3804797117674347e-05,517.000516001032
2656,2656,1,2099,1000,2312179.1131792264,73398.75052813762,2000,7.242088810196003e-06,574.0005730011461
2687,2687,1000,1928,1000,18182.000181000363,25556.189374214595,2000,1.962105360431852e-05,1320.0013190026382
2688,2688,1,2001,1000,2112405.109405219,60626.97961125363,2000,8.397497351339909e-06,666.00066500133
2689,2689,1000,2001,1000,20065.000064000127,60626.97961125363,2000,8.397497351339909e-06,666.00066500133
2722,2722,1,1956,1000,2038007.12500725,32224.1857405367,2000,1.5674058238702858e-05,560.0005590011181
2723,2723,1000,1956,1000,20124.000123000245,32224.1857405367,2000,1.5674058238702858e-05,560.0005590011181
2724,2724,1,1940,1000,1998912.117912236,31902.48565067818,2000,1.569494109142772e-05,480.000479000958
2725,2725,1000,1940,1000,20087.00008600017,31902.48565067818,2000,1.569494109142772e-05,480.000479000958
2726,2726,1,1997,1000,2106877.1118772235,70192.37132618538,2000,7.221116684207526e-06,870.0008690017381
2727,2727,1000,1997,1000,22033.000032000065,70192.37132618538,2000,7.221116684207526e-06,870.0008690017381
2728,2728,1,1921,1000,1966600.123600247,31495.60576382216,2000,1.5733784086608714e-05,1461.00146000292
2729,2729,1000,1921,1000,20277.000276000552,31495.60576382216,2000,1.5733784086608714e-05,1461.00146000292
2730,2730,1,1886,1000,1889757.1167572336,29432.642281101933,2000,1.6523621641355854e-05,579.0005780011561
2731,2731,1000,1886,1000,18119.00011800024,29432.642281101933,2000,1.6523621641355854e-05,579.0005780011561
2732,2732,1,2004,1000,2124413.115413231,70650.48651227365,2000,7.199240169265976e-06,595.000594001188
2733,2733,1000,2004,1000,20146.00014500029,70650.48651227365,2000,7.199240169265976e-06,595.000594001188
2734,2734,1,1974,1000,2064688.1156882315,67012.25930283286,2000,7.479792747722989e-06,580.000579001158
2735,2735,1000,1974,1000,18104.00010300021,67012.25930283286,2000,7.479792747722989e-06,580.000579001158
2736,2736,1,1958,1000,2033926.116926234,37378.608065396416,2000,1.346387038665041e-05,651.0006500013001
2737,2737,1000,1958,1000,22033.000032000065,37378.608065396416,2000,1.346387038665041e-05,651.0006500013001
2738,2738,1,1913,1000,1936731.1097312197,68430.4727146978,2000,7.079123805992301e-06,1019.001018002036
2739,2739,1000,1913,1000,16001.0,68430.4727146978,2000,7.079123805992301e-06,1019.001018002036
2740,2740,1,1944,1000,2009432.120432241,72815.50756609888,2000,6.764895501080818e-06,1194.001193002386
2741,2741,1000,1944,1000,22001.0,72815.50756609888,2000,6.764895501080818e-06,1194.001193002386
2742,2742,1,1901,1000,1926292.1232922464,40295.51899088783,2000,1.2065538589617018e-05,856.0008550017101
2743,2743,1000,1901,1000,20131.00013000026,40295.51899088783,2000,1.2065538589617018e-05,856.0008550017101
2744,2744,1,2020,1000,2159346.1183462366,63567.2771970805,2000,8.079428460726662e-06,1101.0011000022
2745,2745,1000,2020,1000,28319.000318000635,63567.2771970805,2000,8.079428460726662e-06,1101.0011000022
2746,2746,1,1981,1000,2073387.110387221,82406.5676307491,2000,6.08658876605405e-06,868.000867001734
2747,2747,1000,1981,1000,18017.00001600003,82406.5676307491,2000,6.08658876605405e-06,868.000867001734
2748,2748,1,1963,1000,2041553.1145532287,104704.36226602568,2000,4.7323469572772216e-06,782.000781001562
2721,2721,1000,1981,1000,26007.000006000013,68313.2486364596,2000,7.36185471534556e-06,1300.0012990025982
2720,2720,1,1981,1000,2074082.111082222,68313.2486364596,2000,7.36185471534556e-06,1300.0012990025982
2719,2719,1000,1963,1000,22021.00002000004,41628.62735317203,2000,1.2087317216950156e-05,579.0005780011561
2718,2718,1,1963,1000,2046711.1197112396,41628.62735317203,2000,1.2087317216950156e-05,579.0005780011561
2690,2690,1,2024,1000,2161444.112444225,68320.31959181056,2000,7.522835769564411e-06,892.0008910017821
2691,2691,1000,2024,1000,24063.000062000123,68320.31959181056,2000,7.522835769564411e-06,892.0008910017821
2692,2692,1,1974,1000,2066068.117068234,63228.59327556079,2000,7.935009501680732e-06,523.000522001044
2693,2693,1000,1974,1000,24157.00015600031,63228.59327556079,2000,7.935009501680732e-06,523.000522001044
2694,2694,1,1979,1000,2084268.1252682505,37099.75439382,2000,1.3723757973536769e-05,455.00045400090806
2695,2695,1000,1979,1000,16244.000243000486,37099.75439382,2000,1.3723757973536769e-05,455.00045400090806
2696,2696,1,1963,1000,2045340.1183402368,26741.97953495697,2000,1.908852181142011e-05,1505.0015040030082
2697,2697,1000,1963,1000,16082.000081000162,26741.97953495697,2000,1.908852181142011e-05,1505.0015040030082
2698,2698,1,1950,1000,2028579.127579255,41745.20592283965,2000,1.1968568409411591e-05,731.00073000146
2699,2699,1000,1950,1000,16151.0001500003,41745.20592283965,2000,1.1968568409411591e-05,731.00073000146
2700,2700,1,1985,1000,2094514.1235142471,54041.15969226912,2000,9.365148659976552e-06,896.0008950017901
2701,2701,1000,1985,1000,20150.000149000294,54041.15969226912,2000,9.365148659976552e-06,896.0008950017901
2702,2702,1,1949,1000,2010234.1112342223,87948.81865113696,2000,5.6020585631177645e-06,808.000807001614
2627,2627,1000,1979,1000,22430.00042900086,62772.41419606929,2000,8.014702085876402e-06,695.0006940013881
2703,2703,1000,1949,1000,22352.0003510007,87948.81865113696,2000,5.6020585631177645e-06,808.000807001614
2705,2705,1000,1965,1000,28016.00001500003,39154.00527258212,2000,1.2882804481744526e-05,561.0005600011201
2706,2706,1,1989,1000,2100200.1212002425,34126.74258695661,2000,1.503544711915826e-05,640.000639001278
2707,2707,1000,1989,1000,20045.000044000088,34126.74258695661,2000,1.503544711915826e-05,640.000639001278
2708,2708,1,1978,1000,2077514.120514241,38257.99340545883,2000,1.3288621815786357e-05,496.0004950009901
2709,2709,1000,1978,1000,18027.00002600005,38257.99340545883,2000,1.3288621815786357e-05,496.0004950009901
2710,2710,1,1949,1000,2010053.111053222,35922.484238034114,2000,1.3955293630639949e-05,416.00041500083006
2711,2711,1000,1949,1000,14050.000049000098,35922.484238034114,2000,1.3955293630639949e-05,416.00041500083006
2712,2712,1,1883,1000,1883297.1162972327,58004.80610114025,2000,8.226216077414903e-06,928.000927001854
2713,2713,1000,1883,1000,16030.000029000055,58004.80610114025,2000,8.226216077414903e-06,928.000927001854
2714,2714,1,1983,1000,2080096.1130962265,64199.58646771782,2000,7.849701996874019e-06,688.0006870013741
2715,2715,1000,1983,1000,26037.00003600007,64199.58646771782,2000,7.849701996874019e-06,688.0006870013741
2716,2716,1,1960,1000,2031382.1103822207,52284.23083319012,2000,9.557401674159197e-06,1380.001379002758
2717,2717,1000,1960,1000,22169.000168000337,52284.23083319012,2000,9.557401674159197e-06,1380.001379002758
2704,2704,1,1965,1000,2031570.1005702007,39154.00527258212,2000,1.2882804481744526e-05,561.0005600011201
2749,2749,1000,1963,1000,18066.00006500013,104704.36226602568,2000,4.7323469572772216e-06,782.000781001562
2626,2626,1,1979,1000,2076091.117091234,62772.41419606929,2000,8.014702085876402e-06,695.0006940013881
2624,2624,1,1985,1000,2091970.1209702424,40019.9717413883,2000,1.2734707481045028e-05,676.00067500135
2534,2534,1,2020,1000,2158628.1176282354,45157.987368498645,2000,1.1452887947883197e-05,503.00050200100407
2535,2535,1000,2020,1000,20011.00001000002,45157.987368498645,2000,1.1452887947883197e-05,503.00050200100407
2536,2536,1,1950,1000,2019585.118585237,64993.282700624695,2000,7.617226134624695e-06,972.000971001942
2537,2537,1000,1950,1000,16047.000046000092,64993.282700624695,2000,7.617226134624695e-06,972.000971001942
2538,2538,1,1956,1000,2030132.1171322344,36201.54261615084,2000,1.389937213167639e-05,558.0005570011141
2539,2539,1000,1956,1000,22229.000228000456,36201.54261615084,2000,1.389937213167639e-05,558.0005570011141
2540,2540,1,1967,1000,2052383.117383235,53791.70593591961,2000,9.31995170478248e-06,651.0006500013001
2541,2541,1000,1967,1000,20024.000023000048,53791.70593591961,2000,9.31995170478248e-06,651.0006500013001
2542,2542,1,1965,1000,2046403.1154032308,65791.37002773565,2000,7.584472217152344e-06,659.0006580013161
2543,2543,1000,1965,1000,18362.00036100072,65791.37002773565,2000,7.584472217152344e-06,659.0006580013161
2544,2544,1,1887,1000,1891389.116389233,43830.890302978,2000,1.0975345566036992e-05,520.000519001038
2545,2545,1000,1887,1000,18059.000058000114,43830.890302978,2000,1.0975345566036992e-05,520.000519001038
2546,2546,1,1942,1000,1998631.113631227,54352.76328126579,2000,9.096664941250023e-06,648.000647001294
2547,2547,1000,1942,1000,14151.0001500003,54352.76328126579,2000,9.096664941250023e-06,648.000647001294
2548,2548,1,1983,1000,2085352.118352237,50955.01191372024,2000,9.933463327655606e-06,775.000774001548
2549,2549,1000,1983,1000,14164.000163000326,50955.01191372024,2000,9.933463327655606e-06,775.000774001548
2550,2550,1,1924,1000,1963856.1148562296,31707.83708871656,2000,1.5649870410163947e-05,973.000972001944
2551,2551,1000,1924,1000,17392.00139100278,31707.83708871656,2000,1.5649870410163947e-05,973.000972001944
2552,2552,1,1998,1000,2115369.1183692366,39431.31710013621,2000,1.3017096589181653e-05,663.000662001324
2553,2553,1000,1998,1000,16403.000402000805,39431.31710013621,2000,1.3017096589181653e-05,663.000662001324
2554,2554,1,1933,1000,1984299.1172992345,64783.15850010556,2000,7.570498977722124e-06,624.000623001246
2555,2555,1000,1933,1000,14032.00003100006,64783.15850010556,2000,7.570498977722124e-06,624.000623001246
2556,2556,1,1926,1000,1967342.1143422287,87068.65965783676,2000,5.587505831519244e-06,705.000704001408
2557,2557,1000,1926,1000,18054.000053000105,87068.65965783676,2000,5.587505831519244e-06,705.000704001408
2558,2558,1,1972,1000,2048028.1030282064,154891.81510436506,2000,3.2037059491348097e-06,669.0006680013361
2559,2559,1000,1972,1000,28158.000157000315,154891.81510436506,2000,3.2037059491348097e-06,669.0006680013361
2560,2560,1,1980,1000,2074978.113978228,70367.98023228314,2000,7.14006654537628e-06,717.0007160014321
2533,2533,1000,2031,1000,16006.00000500001,66611.1111112824,2000,7.745574303769947e-06,1353.0013520027042
2561,2561,1000,1980,1000,18008.000007000013,70367.98023228314,2000,7.14006654537628e-06,717.0007160014321
2532,2532,1,2031,1000,2178896.115896232,66611.1111112824,2000,7.745574303769947e-06,1353.0013520027042
2530,2530,1,1951,1000,2025728.1227282456,63156.93086967615,2000,7.846959114129427e-06,931.00093000186
2503,2503,1000,2000,1000,22048.00004700009,60880.89951674119,2000,8.358127515456253e-06,725.000724001448
2504,2504,1,1983,1000,2081027.114027228,69981.8073907709,2000,7.191302708421053e-06,518.000517001034
2505,2505,1000,1983,1000,18154.000153000303,69981.8073907709,2000,7.191302708421053e-06,518.000517001034
2506,2506,1,1899,1000,1911021.112021224,46250.651273967225,2000,1.0463347563870713e-05,508.00050700101406
2507,2507,1000,1899,1000,20157.00015600031,46250.651273967225,2000,1.0463347563870713e-05,508.00050700101406
2508,2508,1,2002,1000,2122824.117824236,52205.79135739715,2000,9.785808938639544e-06,542.0005410010821
2509,2509,1000,2002,1000,16107.000106000212,52205.79135739715,2000,9.785808938639544e-06,542.0005410010821
2510,2510,1,1985,1000,2089161.1181612364,38418.56392553,2000,1.3279999726594736e-05,579.0005780011561
2511,2511,1000,1985,1000,18090.00008900018,38418.56392553,2000,1.3279999726594736e-05,579.0005780011561
2512,2512,1,1951,1000,2019087.1160872325,55363.01043429844,2000,8.972193594876895e-06,1031.00103000206
2513,2513,1000,1951,1000,22041.00004000008,55363.01043429844,2000,8.972193594876895e-06,1031.00103000206
2514,2514,1,1949,1000,2005925.106925214,38989.06021569284,2000,1.2827140531095135e-05,530.000529001058
2515,2515,1000,1949,1000,18030.000029000057,38989.06021569284,2000,1.2827140531095135e-05,530.000529001058
2516,2516,1,1964,1000,2044233.1152332304,77384.22139129834,2000,6.4293079250617295e-06,593.000592001184
2517,2517,1000,1964,1000,20003.000002000004,77384.22139129834,2000,6.4293079250617295e-06,593.000592001184
2518,2518,1,1912,1000,1937393.1123932248,87166.52118919333,2000,5.536500382215562e-06,881.00088000176
2519,2519,1000,1912,1000,20093.000092000184,87166.52118919333,2000,5.536500382215562e-06,881.00088000176
2520,2520,1,1907,1000,1931608.1166082327,48688.73888798456,2000,9.97604243589401e-06,587.0005860011721
2521,2521,1000,1907,1000,16584.000583001165,48688.73888798456,2000,9.97604243589401e-06,587.0005860011721
2522,2522,1,1956,1000,2028373.1153732308,51819.345508015314,2000,9.624458201684424e-06,1020.001019002038
2523,2523,1000,1956,1000,22051.0000500001,51819.345508015314,2000,9.624458201684424e-06,1020.001019002038
2524,2524,1,1963,1000,2049607.122607245,45483.724798388444,2000,1.1039154134739494e-05,1313.0013120026242
2525,2525,1000,1963,1000,20018.000017000035,45483.724798388444,2000,1.1039154134739494e-05,1313.0013120026242
2526,2526,1,1988,1000,2097074.1200742405,53512.889547926905,2000,9.47389665442399e-06,1432.001431002862
2527,2527,1000,1988,1000,28220.00021900044,53512.889547926905,2000,9.47389665442399e-06,1432.001431002862
2528,2528,1,1948,1000,2022557.125557251,29886.733636457997,2000,1.6869287931506834e-05,491.0004900009801
2529,2529,1000,1948,1000,18200.0001990004,29886.733636457997,2000,1.6869287931506834e-05,491.0004900009801
2531,2531,1000,1951,1000,16037.000036000072,63156.93086967615,2000,7.846959114129427e-06,931.00093000186
2562,2562,1,2024,1000,2165893.116893234,35518.955383756045,2000,1.4686378571420544e-05,1325.001324002648
2563,2563,1000,2024,1000,18099.0000980002,35518.955383756045,2000,1.4686378571420544e-05,1325.001324002648
2564,2564,1,2084,1000,2281791.112791226,60159.78060151526,2000,8.80647904512495e-06,530.000529001058
2597,2597,1000,2017,1000,22005.00000400001,42140.30249476774,2000,1.2276214683634692e-05,599.0005980011961
2598,2598,1,1961,1000,2046361.123361247,27112.042749150525,2000,1.8798774098780236e-05,513.000512001024
2599,2599,1000,1961,1000,14029.000028000057,27112.042749150525,2000,1.8798774098780236e-05,513.000512001024
2600,2600,1,1954,1000,2018133.1091332184,56143.22722961966,2000,8.859112292133192e-06,584.0005830011661
2601,2601,1000,1954,1000,18033.000032000065,56143.22722961966,2000,8.859112292133192e-06,584.0005830011661
2602,2602,1,1988,1000,2100343.1233432465,49440.51810275932,2000,1.0271614883924054e-05,997.000996001992
2603,2603,1000,1988,1000,24026.00002500005,49440.51810275932,2000,1.0271614883924054e-05,997.000996001992
2604,2604,1,2041,1000,2198193.1151932306,102352.73467258962,2000,5.036193386253444e-06,718.000717001434
2605,2605,1000,2041,1000,20036.00003500007,102352.73467258962,2000,5.036193386253444e-06,718.000717001434
2606,2606,1,1975,1000,2072080.121080242,36877.08250221791,2000,1.3778940438052503e-05,577.000576001152
2607,2607,1000,1975,1000,18060.00005900012,36877.08250221791,2000,1.3778940438052503e-05,577.000576001152
2608,2608,1,1949,1000,2014291.1152912304,60803.79837778681,2000,8.146460348620715e-06,553.0005520011041
2609,2609,1000,1949,1000,22074.000073000145,60803.79837778681,2000,8.146460348620715e-06,553.0005520011041
2610,2610,1,1959,1000,2037739.1187392373,64948.23204133743,2000,7.659998470645406e-06,787.0007860015721
2611,2611,1000,1959,1000,18100.0000990002,64948.23204133743,2000,7.659998470645406e-06,787.0007860015721
2612,2612,1,1898,1000,1912916.115916232,37977.83834684076,2000,1.2797670344444372e-05,644.0006430012861
2613,2613,1000,1898,1000,23153.001152002304,37977.83834684076,2000,1.2797670344444372e-05,644.0006430012861
2614,2614,1,1970,1000,2056626.1156262315,53152.83241489025,2000,9.449175994259838e-06,546.00054500109
2615,2615,1000,1970,1000,22101.0001000002,53152.83241489025,2000,9.449175994259838e-06,546.00054500109
2616,2616,1,1835,1000,1783062.1120622244,50477.38936345482,2000,9.19168767829827e-06,779.0007780015561
2617,2617,1000,1835,1000,14471.00047000094,50477.38936345482,2000,9.19168767829827e-06,779.0007780015561
2618,2618,1,2008,1000,2149013.132013264,29642.30259382341,2000,1.7569322422521178e-05,559.000558001116
2619,2619,1000,2008,1000,24028.000027000053,29642.30259382341,2000,1.7569322422521178e-05,559.000558001116
2620,2620,1,1980,1000,2079977.118977238,57115.91218140606,2000,8.828070966756149e-06,734.0007330014661
2621,2621,1000,1980,1000,22284.000283000565,57115.91218140606,2000,8.828070966756149e-06,734.0007330014661
2622,2622,1,1867,1000,1862848.127848256,23087.242962101234,2000,2.1022751026531858e-05,1719.001718003436
2623,2623,1000,1867,1000,22080.00007900016,23087.242962101234,2000,2.1022751026531858e-05,1719.001718003436
2596,2596,1,2017,1000,2153864.118864238,42140.30249476774,2000,1.2276214683634692e-05,599.0005980011961
2595,2595,1000,1948,1000,20249.00024800049,41225.91853297207,2000,1.2108410865895924e-05,512.000511001022
2594,2594,1,1948,1000,2015404.1184042369,41225.91853297207,2000,1.2108410865895924e-05,512.000511001022
2593,2593,1000,1999,1000,22100.0000990002,41899.48190032807,2000,1.2235287861582572e-05,579.0005780011561
2565,2565,1000,2084,1000,32162.000161000324,60159.78060151526,2000,8.80647904512495e-06,530.000529001058
2566,2566,1,1893,1000,1911120.124120248,28817.998977377963,2000,1.696385003593519e-05,620.0006190012381
2567,2567,1000,1893,1000,22148.000147000294,28817.998977377963,2000,1.696385003593519e-05,620.0006190012381
2568,2568,1,2031,1000,2183139.1201392403,48247.43634394708,2000,1.0761172476648666e-05,588.000587001174
2569,2569,1000,2031,1000,20121.00012000024,48247.43634394708,2000,1.0761172476648666e-05,588.000587001174
2570,2570,1,1998,1000,2106250.1092502186,80366.75498869964,2000,6.297860014576737e-06,678.0006770013541
2571,2571,1000,1998,1000,32065.000064000127,80366.75498869964,2000,6.297860014576737e-06,678.0006770013541
2572,2572,1,1983,1000,2076181.1091812183,67262.17783956994,2000,7.486402761199269e-06,614.000613001226
2573,2573,1000,1983,1000,16004.000003000006,67262.17783956994,2000,7.486402761199269e-06,614.000613001226
2574,2574,1,2070,1000,2251773.1107732216,107293.7417370296,2000,4.867037265992337e-06,588.000587001174
2575,2575,1000,2070,1000,16246.00024500049,107293.7417370296,2000,4.867037265992337e-06,588.000587001174
2576,2576,1,2021,1000,2155918.112918226,43893.59402011323,2000,1.1796235628953867e-05,667.0006660013321
2577,2577,1000,2021,1000,18072.00007100014,43893.59402011323,2000,1.1796235628953867e-05,667.0006660013321
2625,2625,1000,1985,1000,22275.000274000548,40019.9717413883,2000,1.2734707481045028e-05,676.00067500135
2578,2578,1,1976,1000,2065678.1126782252,48003.69872119994,2000,1.051841670351896e-05,616.00061500123
2580,2580,1,1874,1000,1868834.11983424,38288.44085128474,2000,1.2506492208202824e-05,838.0008370016741
