,nProcessors,nSimulations,nFPT,walltime,MFPT,timer,alpha,tstar
558,1,154,100,244.88300766894278,2.786588033119397,2,1.586155179336412,1.0759246103371318
559,100,154,100,11.05637188975427,2.786588033119397,2,1.586155179336412,1.0759246103371318
560,1,188,100,312.5202913995239,16.384338149572997,2,1.0635898964854047,1.0738519985125026
561,100,188,100,15.048572435629485,16.384338149572997,2,1.0635898964854047,1.0738519985125026
562,1,192,100,326.1843464434544,4.025641757192689,2,1.411873718563713,1.8804438522979963
563,100,192,100,15.535268969176778,4.025641757192689,2,1.411873718563713,1.8804438522979963
564,1,159,100,253.67164503736134,2.9681545297886753,2,1.540627404482853,1.003234145016307
565,100,159,100,9.167323586283592,2.9681545297886753,2,1.540627404482853,1.003234145016307
566,1,174,100,284.97458086782893,4.360059782138731,2,1.3124499781674823,1.0022721410953717
567,100,174,100,9.274225944186547,4.360059782138731,2,1.3124499781674823,1.0022721410953717
568,1,183,100,301.233302062982,5.242082837765734,2,1.2522536212210162,1.0007858889299555
569,100,183,100,11.824515419626495,5.242082837765734,2,1.2522536212210162,1.0007858889299555
570,1,165,100,267.49055708599735,4.197170564163999,2,1.3058517058798316,1.0032411491193716
571,100,165,100,13.456283401629996,4.197170564163999,2,1.3058517058798316,1.0032411491193716
572,1,181,100,297.9582597891219,8.932742361662951,2,1.1228326009686973,1.001930103852984
573,100,181,100,11.511201722014432,8.932742361662951,2,1.1228326009686973,1.001930103852984
574,1,161,100,261.81567327926683,2.89446039529489,2,1.5974755667165492,1.3465894226587343
575,100,161,100,13.423819441332114,2.89446039529489,2,1.5974755667165492,1.3465894226587343
576,1,154,100,243.81416704451286,3.0527691455777775,2,1.4772166996156038,1.001099887127097
577,100,154,100,11.693602583240667,3.0527691455777775,2,1.4772166996156038,1.001099887127097
578,1,166,100,270.8665651830812,6.910056184306036,2,1.1506500616219517,1.8539065959027268
579,100,166,100,17.099080179030928,6.910056184306036,2,1.1506500616219517,1.8539065959027268
580,1,182,100,299.03524878950765,4.650332156482872,2,1.2996390425549922,1.0093569263303745
581,100,182,100,9.599842704898508,4.650332156482872,2,1.2996390425549922,1.0093569263303745
582,1,169,100,276.0836565329616,4.6379515454267555,2,1.2717979200914638,1.000333534011819
583,100,169,100,9.998692892211885,4.6379515454267555,2,1.2717979200914638,1.000333534011819
584,1,190,100,315.35974826340123,8.97649484136062,2,1.1294801692693277,1.0034523617280242
585,100,190,100,13.671866155132625,8.97649484136062,2,1.1294801692693277,1.0034523617280242
586,1,166,100,267.0415361105804,4.57920980440698,2,1.2676902213707244,1.103130489369799
587,100,166,100,17.27729464427809,4.57920980440698,2,1.2676902213707244,1.103130489369799
588,1,163,100,261.09968151731806,4.20153155299052,2,1.2973451596744934,1.083527823474328
589,100,163,100,9.411041230277938,4.20153155299052,2,1.2973451596744934,1.083527823474328
590,1,159,100,255.41588060317207,3.589242054080884,2,1.3742780802323609,1.0401114447330926
591,100,159,100,13.902334373251307,3.589242054080884,2,1.3742780802323609,1.0401114447330926
592,1,184,100,303.3967590572944,7.846159993519852,2,1.147330079077999,1.191877060624764
593,100,184,100,9.794761050910623,7.846159993519852,2,1.147330079077999,1.191877060624764
594,1,180,100,294.2205181294161,5.074088414714641,2,1.2584332434624457,1.0050171250666229
595,100,180,100,21.47420929730804,5.074088414714641,2,1.2584332434624457,1.0050171250666229
596,1,181,100,295.5685438918281,6.546043143320315,2,1.1821728637866524,1.0126760939997814
597,100,181,100,11.591713612255067,6.546043143320315,2,1.1821728637866524,1.0126760939997814
598,1,177,100,286.0590837892446,51.08295923606281,2,1.0175886935837393,1.1849532214745293
599,100,177,100,11.385995755698136,51.08295923606281,2,1.0175886935837393,1.1849532214745293
600,1,169,100,278.40397628623475,5.086555216184968,2,1.2374300344931197,1.0020829696799856
601,100,169,100,11.9542070365552,5.086555216184968,2,1.2374300344931197,1.0020829696799856
602,1,189,100,315.74542429515145,12.981452076948372,2,1.0832651534303466,1.0005549731345071
603,100,189,100,13.185479266658023,12.981452076948372,2,1.0832651534303466,1.0005549731345071
604,1,174,100,289.41092292770725,2.7311395932932028,2,1.7965238566312451,1.609124878929729
605,100,174,100,9.194536782237046,2.7311395932932028,2,1.7965238566312451,1.609124878929729
606,1,190,100,317.3722070252401,13.07692014926068,2,1.0830548450035469,1.0074669925551731
607,100,190,100,17.50855285047507,13.07692014926068,2,1.0830548450035469,1.0074669925551731
608,1,181,100,301.0781827622376,4.8559778709060915,2,1.2803477223335344,1.0668473684699065
609,100,181,100,13.198735368748125,4.8559778709060915,2,1.2803477223335344,1.0668473684699065
610,1,177,100,294.6164461038742,4.077172849197719,2,1.360619297248131,1.2245189148056934
611,100,177,100,9.962745082145167,4.077172849197719,2,1.360619297248131,1.2245189148056934
612,1,187,100,304.6139727853678,2.9679995856442645,2,1.6948827682354,1.8577624302629712
613,100,187,100,11.067263922002924,2.9679995856442645,2,1.6948827682354,1.8577624302629712
614,1,203,100,342.87756283852343,944.2723094152699,2,1.001076592775414,1.1329196776164991
615,100,203,100,23.354375837068936,944.2723094152699,2,1.001076592775414,1.1329196776164991
616,1,176,100,290.7587877840994,4.734030170615665,2,1.2802202194874905,1.099270265211046
617,100,176,100,11.580914595255502,4.734030170615665,2,1.2802202194874905,1.099270265211046
618,1,183,100,302.5404516505931,8.247991647487076,2,1.1375490720998187,1.0043206382246386
619,100,183,100,11.084624769893665,8.247991647487076,2,1.1375490720998187,1.0043206382246386
620,1,177,100,291.793706469411,10.81136373965388,2,1.094955186597861,1.187286496570781
621,100,177,100,11.684027911361524,10.81136373965388,2,1.094955186597861,1.187286496570781
622,1,177,100,289.18831494904975,6.290232451541125,2,1.1868517452514273,1.003129758889832
623,100,177,100,11.260672818025405,6.290232451541125,2,1.1868517452514273,1.003129758889832
624,1,178,100,298.9240360968084,10.116571888601353,2,1.1038735678580245,1.0195167714348539
625,100,178,100,11.047772559230017,10.116571888601353,2,1.1038735678580245,1.0195167714348539
626,1,169,100,274.0417459095437,3.899801369476304,2,1.3584185772643087,1.005773400929189
627,100,169,100,13.059907261432617,3.899801369476304,2,1.3584185772643087,1.005773400929189
628,1,160,100,255.39369809606,3.4700147347970085,2,1.4002552835250002,1.0052231761158839
629,100,160,100,9.123567356259649,3.4700147347970085,2,1.4002552835250002,1.0052231761158839
630,1,176,100,286.58715413565346,5.143052226854562,2,1.2457200903895207,1.8987820828206021
631,100,176,100,9.40277647579863,5.143052226854562,2,1.2457200903895207,1.8987820828206021
632,1,165,100,267.59415376363677,3.460113541588491,2,1.4285837954296612,1.0309635737149565
633,100,165,100,9.135520805514933,3.460113541588491,2,1.4285837954296612,1.0309635737149565
634,1,167,100,269.72380076256707,4.405921841278916,2,1.2875134537304025,1.0004715194478535
635,100,167,100,11.83070099881526,4.405921841278916,2,1.2875134537304025,1.0004715194478535
636,1,180,100,297.11996285294765,6.454741800471492,2,1.1850280909324948,1.0004606295767906
637,100,180,100,11.58026790493948,6.454741800471492,2,1.1850280909324948,1.0004606295767906
638,1,173,100,285.76149931839586,5.979360159681034,2,1.1950130597043696,1.0006702221404573
639,100,173,100,13.031477909642229,5.979360159681034,2,1.1950130597043696,1.0006702221404573
640,1,159,100,253.9859914853086,3.3591490934208394,2,1.4212499699135603,1.0036568199057039
641,100,159,100,7.354956337818296,3.3591490934208394,2,1.4212499699135603,1.0036568199057039
642,1,156,100,249.4520424710194,3.394345678531175,2,1.3999059030267467,1.0031277092246507
643,100,156,100,15.086763116285644,3.394345678531175,2,1.3999059030267467,1.0031277092246507
644,1,169,100,281.37119679668785,3.8843470784433927,2,1.3679181166735144,1.1462112581617938
645,100,169,100,9.539065277345449,3.8843470784433927,2,1.3679181166735144,1.1462112581617938
646,1,162,100,261.8873678848171,3.3898628976515166,2,1.4316490341662602,1.0005260619127856
647,100,162,100,9.84896621822184,3.3898628976515166,2,1.4316490341662602,1.0005260619127856
648,1,194,100,322.0419671562605,21.014423843614882,2,1.0500698279879432,1.0006965086774227
649,100,194,100,13.94668335427226,21.014423843614882,2,1.0500698279879432,1.0006965086774227
650,1,167,100,268.89687263424787,4.568957001706474,2,1.2711897629270985,1.1013746857095748
651,100,167,100,13.137228825874757,4.568957001706474,2,1.2711897629270985,1.1013746857095748
652,1,185,100,305.6950783403179,10.71888312126184,2,1.1013534683078825,1.0805431066300104
653,100,185,100,13.29647503472429,10.71888312126184,2,1.1013534683078825,1.0805431066300104
654,1,173,100,282.08467215946996,4.645450240859571,2,1.2799196640867683,1.0051622838486454
655,100,173,100,11.819332454132288,4.645450240859571,2,1.2799196640867683,1.0051622838486454
656,1,179,100,294.5781437160747,11.727863908932514,2,1.0875487164841193,1.0970666913567704
657,100,179,100,15.342710316069404,11.727863908932514,2,1.0875487164841193,1.0970666913567704
658,1,174,100,284.362881520236,6.099317184000807,2,1.1904962186906427,1.1009003764555876
659,100,174,100,15.159115278529796,6.099317184000807,2,1.1904962186906427,1.1009003764555876
660,1,160,100,262.0257937338625,2.8369307127516854,2,1.6253806995027957,1.4087703768880135
661,100,160,100,9.169131405564913,2.8369307127516854,2,1.6253806995027957,1.4087703768880135
662,1,181,100,296.377729579106,6.401489281761378,2,1.1878714308601876,1.002906422225856
663,100,181,100,17.195901023622977,6.401489281761378,2,1.1878714308601876,1.002906422225856
664,1,185,100,307.33279583144565,5.742412888093884,2,1.2251615104642224,1.2755582516699613
665,100,185,100,13.653842639812908,5.742412888093884,2,1.2251615104642224,1.2755582516699613
666,1,163,100,266.4243945250072,3.8424984139525176,2,1.3500944798521313,1.0020669683403407
667,100,163,100,11.772136896182635,3.8424984139525176,2,1.3500944798521313,1.0020669683403407
668,1,165,100,266.05222700590036,3.6768612455349436,2,1.3816459101287824,1.0077871604068533
669,100,165,100,11.765144409348455,3.6768612455349436,2,1.3816459101287824,1.0077871604068533
670,1,178,100,289.3957815556804,4.749379796412136,2,1.2805786571173279,1.002528507110822
671,100,178,100,11.397356440970984,4.749379796412136,2,1.2805786571173279,1.002528507110822
672,1,185,100,300.35821591879375,13.183003700553446,2,1.0794950672093373,1.0354964844210461
673,100,185,100,11.00442854005369,13.183003700553446,2,1.0794950672093373,1.0354964844210461
674,1,153,100,244.03008148853695,2.8148600177441647,2,1.567927623000741,1.0116353178232333
675,100,153,100,9.475163655799546,2.8148600177441647,2,1.567927623000741,1.0116353178232333
676,1,164,100,264.71690730738646,3.6869146520043174,2,1.3765402530313657,1.0036512660661114
677,100,164,100,9.990801068101982,3.6869146520043174,2,1.3765402530313657,1.0036512660661114
678,1,167,100,271.3992109270837,4.824074832050833,2,1.2508323863261928,1.0068315615696894
679,100,167,100,13.75283687144724,4.824074832050833,2,1.2508323863261928,1.0068315615696894
680,1,172,100,277.6795723515959,4.163628913206046,2,1.3284187589228178,1.0039370044057607
681,100,172,100,9.264417981299577,4.163628913206046,2,1.3284187589228178,1.0039370044057607
682,1,168,100,268.81415198113166,18.52512072623007,2,1.04782995948552,1.1218877479832279
683,100,168,100,9.157736781076649,18.52512072623007,2,1.04782995948552,1.1218877479832279
684,1,171,100,275.37036737127744,4.128839476942518,2,1.3297255604731535,1.001592388253152
685,100,171,100,11.408027050686542,4.128839476942518,2,1.3297255604731535,1.001592388253152
686,1,165,100,264.7010883016861,4.235458499011716,2,1.2994359796004442,1.0433709725765437
687,100,165,100,9.019562346024848,4.235458499011716,2,1.2994359796004442,1.0433709725765437
688,1,169,100,277.35616031582674,4.379045986200316,2,1.2982477224339866,1.0385027525037684
689,100,169,100,11.0465655141583,4.379045986200316,2,1.2982477224339866,1.0385027525037684
