,Unnamed: 0,nProcessors,nSimulations,nFPT,walltime,MFPT,timer,k,tstar
6884,884,1,1835,100,3547915.828,56196.2725102741,2000,1.74245344518002e-05,595.402
6883,883,100,2466,100,170464.921,46860.98279932734,2000,2.136370704395961e-05,114.639
6882,882,1,2466,100,4810613.818,46860.98279932734,2000,2.136370704395961e-05,114.639
6881,881,100,2236,100,221316.233,61801.22727833916,2000,1.5959594904412513e-05,767.259
6880,880,1,2236,100,4349560.6620000005,61801.22727833916,2000,1.5959594904412513e-05,767.259
6879,879,100,2560,100,296288.902,64115.83293252945,2000,1.5459328471804758e-05,784.164
6878,878,1,2560,100,5009309.9,64115.83293252945,2000,1.5459328471804758e-05,784.164
6877,877,100,2493,100,223458.302,74148.38361785625,2000,1.3295297667268285e-05,1119.536
6876,876,1,2493,100,4863471.82,74148.38361785625,2000,1.3295297667268285e-05,1119.536
6903,903,100,2136,100,236137.053,40009.47344049883,2000,2.504124868866545e-05,9.548
6904,904,1,2295,100,4466440.101,56703.57606251186,2000,1.746662107352538e-05,756.645
6905,905,100,2295,100,205397.518,56703.57606251186,2000,1.746662107352538e-05,756.645
6906,906,1,2130,100,4138590.759,50429.24916684779,2000,1.965612243828413e-05,499.291
6934,934,1,2036,100,3948881.437,57110.807148828186,2000,1.7235128887276364e-05,840.385
6933,933,100,2741,100,262388.594,96864.5261022019,2000,1.015182284740362e-05,878.631
6932,932,1,2741,100,5355342.336,96864.5261022019,2000,1.015182284740362e-05,878.631
6931,931,100,2267,100,166444.261,70197.56921357308,2000,1.40054061380575e-05,836.034
6930,930,1,2267,100,4411922.974,70197.56921357308,2000,1.40054061380575e-05,836.034
6929,929,100,2044,100,162080.551,70969.18562365936,2000,1.3778110820960404e-05,1293.246
6928,928,1,2044,100,3967651.799,70969.18562365936,2000,1.3778110820960404e-05,1293.246
6927,927,100,2427,100,286012.372,52328.22672609764,2000,1.9033041521002164e-05,407.15
6926,926,1,2427,100,4739537.405,52328.22672609764,2000,1.9033041521002164e-05,407.15
6925,925,100,2142,100,147114.904,41422.08692544918,2000,2.414743237294672e-05,226.91
6924,924,1,2142,100,4162253.944,41422.08692544918,2000,2.414743237294672e-05,226.91
6923,923,100,2271,100,201615.088,76519.53524704716,2000,1.2819137785579255e-05,1155.88
6922,922,1,2271,100,4419700.636,76519.53524704716,2000,1.2819137785579255e-05,1155.88
6874,874,1,2336,100,4546971.566,70896.0890916357,2000,1.3882482576404147e-05,812.717
6921,921,100,1997,100,236525.238,52258.20866148289,2000,1.8877764012795668e-05,912.228
6919,919,100,2314,100,334460.861,52830.52107300619,2000,1.8805217715558987e-05,722.017
6918,918,1,2314,100,4516543.783,52830.52107300619,2000,1.8805217715558987e-05,722.017
6917,917,100,1964,100,238632.436,40355.96112746727,2000,2.470795612464588e-05,299.855
6916,916,1,1964,100,3817821.026,40355.96112746727,2000,2.470795612464588e-05,299.855
6915,915,100,1862,100,224312.245,74138.99604964058,2000,1.3105461005945307e-05,1149.486
6914,914,1,1862,100,3599041.184,74138.99604964058,2000,1.3105461005945307e-05,1149.486
6913,913,100,2058,100,157878.722,51989.49185485302,2000,1.901025675644907e-05,847.476
6912,912,1,2058,100,3997343.472,51989.49185485302,2000,1.901025675644907e-05,847.476
6911,911,100,2329,100,223717.105,53879.82003140279,2000,1.8429534639954124e-05,476.808
6910,910,1,2329,100,4538934.061,53879.82003140279,2000,1.8429534639954124e-05,476.808
6909,909,100,2020,100,182911.153,61051.72066492215,2000,1.6079789582694393e-05,919.112
6908,908,1,2020,100,3919928.182,61051.72066492215,2000,1.6079789582694393e-05,919.112
6907,907,100,2130,100,252898.208,50429.24916684779,2000,1.965612243828413e-05,499.291
6920,920,1,1997,100,3871046.764,52258.20866148289,2000,1.8877764012795668e-05,912.228
6749,749,100,2184,100,292836.034,59730.80277048444,2000,1.651206929314338e-05,710.989
6748,748,1,2184,100,4241362.588,59730.80277048444,2000,1.651206929314338e-05,710.989
6747,747,100,2477,100,222464.921,58823.99580264236,2000,1.6874353887716316e-05,652.314
6589,589,100,2356,100,275207.487,60352.97948370798,2000,1.6395778536770382e-05,514.716
6588,588,1,2356,100,4595225.876,60352.97948370798,2000,1.6395778536770382e-05,514.716
6587,587,100,2004,100,178752.302,39115.32113009753,2000,2.555790566418612e-05,128.601
6586,586,1,2004,100,3889606.566,39115.32113009753,2000,2.555790566418612e-05,128.601
6585,585,100,2395,100,211516.6,48328.336103553615,2000,2.066177911290623e-05,112.444
6584,584,1,2395,100,4671709.322,48328.336103553615,2000,2.066177911290623e-05,112.444
6583,583,100,2300,100,234825.63,69939.99617429801,2000,1.406757235204668e-05,861.753
6582,582,1,2300,100,4473956.013,69939.99617429801,2000,1.406757235204668e-05,861.753
6581,581,100,1685,100,164795.806,31120.13534906059,2000,3.222680406155291e-05,3.981
6580,580,1,1685,100,3254766.42,31120.13534906059,2000,3.222680406155291e-05,3.981
6579,579,100,2029,100,198779.426,46997.10090511093,2000,2.110178085213573e-05,1376.023
6578,578,1,2029,100,3943032.19,46997.10090511093,2000,2.110178085213573e-05,1376.023
6577,577,100,1966,100,175398.885,45119.76827914996,2000,2.19798695830804e-05,514.716
6576,576,1,1966,100,3809601.295,45119.76827914996,2000,2.19798695830804e-05,514.716
6575,575,100,1817,100,174090.52,54293.02279154679,2000,1.804620766673863e-05,924.509
6574,574,1,1817,100,3505778.634,54293.02279154679,2000,1.804620766673863e-05,924.509
6573,573,100,2576,100,168751.921,72448.2317086247,2000,1.3634284838809073e-05,828.767
6572,572,1,2576,100,5025627.353,72448.2317086247,2000,1.3634284838809073e-05,828.767
6571,571,100,2310,100,231208.625,53217.6453839551,2000,1.8660502713411224e-05,566.925
6570,570,1,2310,100,4500796.064,53217.6453839551,2000,1.8660502713411224e-05,566.925
6569,569,100,2020,100,210577.194,78419.33907450296,2000,1.2427108580665428e-05,956.562
6568,568,1,2020,100,3906121.486,78419.33907450296,2000,1.2427108580665428e-05,956.562
6567,567,100,2096,100,237711.302,54227.06853336936,2000,1.821359480674517e-05,826.97
6566,566,1,2096,100,4071464.991,54227.06853336936,2000,1.821359480674517e-05,826.97
6565,565,100,2156,100,184278.654,79834.92081454124,2000,1.2242841299910165e-05,1186.964
6564,564,1,2156,100,4189216.183,79834.92081454124,2000,1.2242841299910165e-05,1186.964
6563,563,100,2110,100,141955.553,39154.07446385662,2000,2.560048357001932e-05,10.401
6590,590,1,2183,100,4250975.974,54268.52293063893,2000,1.823718166110204e-05,589.109
6562,562,1,2110,100,4100955.208,39154.07446385662,2000,2.560048357001932e-05,10.401
6591,591,100,2183,100,179367.867,54268.52293063893,2000,1.823718166110204e-05,589.109
6593,593,100,2435,100,347113.547,76141.47333665077,2000,1.2925072556232694e-05,910.538
6620,620,1,2188,100,4261180.694,56930.60655376573,2000,1.735617761196221e-05,909.257
6619,619,100,2102,100,152417.028,38742.08581886885,2000,2.5883358482293667e-05,21.003
6618,618,1,2102,100,4088869.357,38742.08581886885,2000,2.5883358482293667e-05,21.003
6617,617,100,1814,100,144615.339,72845.77913827385,2000,1.3323240587355804e-05,972.844
6616,616,1,1814,100,3494862.957,72845.77913827385,2000,1.3323240587355804e-05,972.844
6615,615,100,2078,100,246191.602,37227.790729328015,2000,2.6975878439535307e-05,2.872
6614,614,1,2078,100,4034582.18,37227.790729328015,2000,2.6975878439535307e-05,2.872
6613,613,100,2143,100,158062.881,114077.15835242486,2000,8.501667926550093e-06,1371.444
6612,612,1,2143,100,4161563.573,114077.15835242486,2000,8.501667926550093e-06,1371.444
6611,611,100,2293,100,226711.078,41278.81680610807,2000,2.4316533614229164e-05,3.266
6610,610,1,2293,100,4466775.213,41278.81680610807,2000,2.4316533614229164e-05,3.266
6609,609,100,2532,100,225208.497,72419.69529401914,2000,1.3630562636246656e-05,708.319
6608,608,1,2532,100,4944099.666,72419.69529401914,2000,1.3630562636246656e-05,708.319
6607,607,100,2070,100,206270.365,57936.14305963982,2000,1.6995851248188843e-05,1096.719
6606,606,1,2070,100,4017175.87,57936.14305963982,2000,1.6995851248188843e-05,1096.719
6605,605,100,1954,100,155846.81,49414.48525299119,2000,1.9986344032833893e-05,1466.038
6604,604,1,1954,100,3792565.529,49414.48525299119,2000,1.9986344032833893e-05,1466.038
6603,603,100,2164,100,241550.877,41394.58446490216,2000,2.4179797841799134e-05,0.898
6602,602,1,2164,100,4217365.632,41394.58446490216,2000,2.4179797841799134e-05,0.898
6601,601,100,2101,100,187723.155,54878.02995753439,2000,1.7992362795988513e-05,606.404
6600,600,1,2101,100,4084887.447,54878.02995753439,2000,1.7992362795988513e-05,606.404
6599,599,100,2246,100,225423.038,39480.231299866246,2000,2.5460888614557724e-05,23.961
6598,598,1,2246,100,4386460.375,39480.231299866246,2000,2.5460888614557724e-05,23.961
6597,597,100,2076,100,176496.115,70122.8005406018,2000,1.3959377367614258e-05,757.804
6596,596,1,2076,100,4021342.529,70122.8005406018,2000,1.3959377367614258e-05,757.804
6595,595,100,2166,100,211293.37,82452.8467406041,2000,1.184694488554942e-05,1267.908
6594,594,1,2166,100,4201913.777,82452.8467406041,2000,1.184694488554942e-05,1267.908
6592,592,1,2435,100,4747861.483,76141.47333665077,2000,1.2925072556232694e-05,910.538
6561,561,100,2111,100,158754.393,113831.68566638343,2000,8.51382440685101e-06,1426.421
6560,560,1,2111,100,4094615.642,113831.68566638343,2000,8.51382440685101e-06,1426.421
6559,559,100,2213,100,297036.923,51415.86192928222,2000,1.930195270876817e-05,636.925
6526,526,1,2400,100,4684417.267,39305.50603719199,2000,2.5655670474839173e-05,1813.95
6525,525,100,2249,100,186242.748,124499.4422412686,2000,7.796614817009521e-06,1604.987
6524,524,1,2249,100,4366801.208,124499.4422412686,2000,7.796614817009521e-06,1604.987
6523,523,100,2490,100,253445.651,79961.82497987716,2000,1.230391853553326e-05,784.164
6522,522,1,2490,100,4857884.363,79961.82497987716,2000,1.230391853553326e-05,784.164
6521,521,100,1768,100,150632.259,66291.99763851782,2000,1.4658121065653148e-05,1166.923
6520,520,1,1768,100,3410676.746,66291.99763851782,2000,1.4658121065653148e-05,1166.923
6519,519,100,2797,100,240731.012,77362.47121805773,2000,1.2787129977701058e-05,737.459
6518,518,1,2797,100,5467637.993,77362.47121805773,2000,1.2787129977701058e-05,737.459
6517,517,100,2067,100,242874.682,46734.18989489928,2000,2.1244900525234984e-05,236.457
6516,516,1,2067,100,4012646.057,46734.18989489928,2000,2.1244900525234984e-05,236.457
6515,515,100,2318,100,206787.019,88773.32641206509,2000,1.1020115029169811e-05,1226.022
6514,514,1,2318,100,4508254.083,88773.32641206509,2000,1.1020115029169811e-05,1226.022
6513,513,100,1973,100,226106.05,64066.51943708084,2000,1.5279867639842382e-05,916.694
6512,512,1,1973,100,3823646.995,64066.51943708084,2000,1.5279867639842382e-05,916.694
6511,511,100,2484,100,228384.12,67786.15086000526,2000,1.4578433639633325e-05,651.824
6510,510,1,2484,100,4851570.636,67786.15086000526,2000,1.4578433639633325e-05,651.824
6509,509,100,2416,100,178237.481,64190.83944022831,2000,1.5401255653629065e-05,631.47
6508,508,1,2416,100,4707718.858,64190.83944022831,2000,1.5401255653629065e-05,631.47
6507,507,100,2624,100,366538.948,65872.61539268767,2000,1.5049090529920186e-05,622.415
6506,506,1,2624,100,5131966.425,65872.61539268767,2000,1.5049090529920186e-05,622.415
6505,505,100,2194,100,260157.35,54171.29513622869,2000,1.8275530351778275e-05,878.043
6504,504,1,2194,100,4272383.357,54171.29513622869,2000,1.8275530351778275e-05,878.043
6503,503,100,2483,100,258639.348,51754.72010546207,2000,1.927061823443321e-05,413.408
6502,502,1,2483,100,4847211.367,51754.72010546207,2000,1.927061823443321e-05,413.408
6501,501,100,2137,100,190067.269,56666.971525007546,2000,1.7418920995304833e-05,878.631
6500,500,1,2137,100,4155516.728,56666.971525007546,2000,1.7418920995304833e-05,878.631
6527,527,100,2400,100,182548.49,39305.50603719199,2000,2.5655670474839173e-05,1813.95
6528,528,1,2053,100,3983301.273,39039.370651769335,2000,2.564185829357924e-05,169.339
6529,529,100,2053,100,163352.094,39039.370651769335,2000,2.564185829357924e-05,169.339
6530,530,1,2081,100,4037470.296,112487.50282088223,2000,8.611208052644355e-06,1620.563
6558,558,1,2213,100,4312513.049,51415.86192928222,2000,1.930195270876817e-05,636.925
6557,557,100,2091,100,159183.615,52501.11162271234,2000,1.8833166077807323e-05,708.319
6556,556,1,2091,100,4062071.383,52501.11162271234,2000,1.8833166077807323e-05,708.319
6555,555,100,2847,100,245091.261,65181.263729153696,2000,1.5260924470521964e-05,543.516
6554,554,1,2847,100,5568856.443,65181.263729153696,2000,1.5260924470521964e-05,543.516
6553,553,100,2024,100,226701.523,56329.42429648143,2000,1.7478159270565155e-05,940.819
6552,552,1,2024,100,3930512.903,56329.42429648143,2000,1.7478159270565155e-05,940.819
6551,551,100,2067,100,160168.182,84326.49535026337,2000,1.1550556312983238e-05,1208.497
6550,550,1,2067,100,4008037.943,84326.49535026337,2000,1.1550556312983238e-05,1208.497
6549,549,100,2421,100,310126.498,55772.71724083885,2000,1.7812116545821403e-05,400.366
6548,548,1,2421,100,4721188.955,55772.71724083885,2000,1.7812116545821403e-05,400.366
6547,547,100,2066,100,286425.957,50842.970058538776,2000,1.9459394945191037e-05,434.735
6546,546,1,2066,100,4010685.636,50842.970058538776,2000,1.9459394945191037e-05,434.735
6621,621,100,2188,100,188909.257,56930.60655376573,2000,1.735617761196221e-05,909.257
6545,545,100,2372,100,213235.317,77357.32372678725,2000,1.2702369667249834e-05,1242.221
6543,543,100,2153,100,190246.35,58663.67299788641,2000,1.6810612021006306e-05,1557.782
6542,542,1,2153,100,4177649.607,58663.67299788641,2000,1.6810612021006306e-05,1557.782
6541,541,100,2048,100,303062.576,48355.715367131466,2000,2.0493214492799748e-05,601.2
6540,540,1,2048,100,3976651.307,48355.715367131466,2000,2.0493214492799748e-05,601.2
6539,539,100,2008,100,211001.502,58690.26863747992,2000,1.6743959989524403e-05,1023.053
6538,538,1,2008,100,3898521.007,58690.26863747992,2000,1.6743959989524403e-05,1023.053
6537,537,100,2383,100,203919.285,47751.02880163751,2000,2.0916831888121757e-05,211.986
6536,536,1,2383,100,4644153.428,47751.02880163751,2000,2.0916831888121757e-05,211.986
6535,535,100,2169,100,306305.024,49274.65266571805,2000,2.01543429754887e-05,406.325
6534,534,1,2169,100,4218946.952,49274.65266571805,2000,2.01543429754887e-05,406.325
6533,533,100,2080,100,191325.634,39672.07558793782,2000,2.5230748011123294e-05,105.579
6532,532,1,2080,100,4042241.467,39672.07558793782,2000,2.5230748011123294e-05,105.579
6531,531,100,2081,100,188335.231,112487.50282088223,2000,8.611208052644355e-06,1620.563
6544,544,1,2372,100,4627308.005,77357.32372678725,2000,1.2702369667249834e-05,1242.221
6622,622,1,2373,100,4623583.95,70477.40141585692,2000,1.3977431616222132e-05,914.43
6623,623,100,2373,100,196790.713,70477.40141585692,2000,1.3977431616222132e-05,914.43
6624,624,1,1903,100,3682304.392,45652.87399014949,2000,2.167194557144951e-05,310.314
6714,714,1,2214,100,4316288.64,45888.05715714887,2000,2.1731114587676755e-05,65.251
6713,713,100,2387,100,221740.896,83117.484998767,2000,1.180355801529862e-05,940.819
6712,712,1,2387,100,4646299.721,83117.484998767,2000,1.180355801529862e-05,940.819
6711,711,100,2212,100,160405.866,124514.24905839394,2000,7.789561848755759e-06,1186.964
6710,710,1,2212,100,4293452.569,124514.24905839394,2000,7.789561848755759e-06,1186.964
6709,709,100,2083,100,290462.404,60278.33450134415,2000,1.6318754337389016e-05,813.222
6708,708,1,2083,100,4043142.781,60278.33450134415,2000,1.6318754337389016e-05,813.222
6707,707,100,2185,100,188311.292,63133.99053131959,2000,1.5594541803032425e-05,1096.101
6706,706,1,2185,100,4247143.391,63133.99053131959,2000,1.5594541803032425e-05,1096.101
6705,705,100,2177,100,191217.852,70109.80289919226,2000,1.3996352077241896e-05,1232.608
6704,704,1,2177,100,4233231.165,70109.80289919226,2000,1.3996352077241896e-05,1232.608
6703,703,100,1996,100,220950.147,43326.49189327609,2000,2.295313944462261e-05,397.257
6702,702,1,1996,100,3876598.42,43326.49189327609,2000,2.295313944462261e-05,397.257
6701,701,100,2128,100,182587.598,51725.93144071967,2000,1.91439572650631e-05,1421.953
6700,700,1,2128,100,4138571.539,51725.93144071967,2000,1.91439572650631e-05,1421.953
6699,699,100,2139,100,158636.659,55353.12966430796,2000,1.784818567223573e-05,754.993
6698,698,1,2139,100,4159040.645,55353.12966430796,2000,1.784818567223573e-05,754.993
6697,697,100,2033,100,212152.098,67541.63097696437,2000,1.4493071991987145e-05,807.254
6696,696,1,2033,100,3938065.664,67541.63097696437,2000,1.4493071991987145e-05,807.254
6695,695,100,1856,100,210530.108,52292.063019064844,2000,1.8787944018785785e-05,654.774
6694,694,1,1856,100,3589877.339,52292.063019064844,2000,1.8787944018785785e-05,654.774
6693,693,100,2381,100,216927.208,85062.21247164626,2000,1.1526669140065723e-05,1419.334
6692,692,1,2381,100,4644217.206,85062.21247164626,2000,1.1526669140065723e-05,1419.334
6691,691,100,2321,100,378590.169,85231.74825331743,2000,1.1489174831793284e-05,866.797
6690,690,1,2321,100,4510484.28,85231.74825331743,2000,1.1489174831793284e-05,866.797
6689,689,100,2455,100,192682.042,47697.28528154544,2000,2.097004310938928e-05,1881.604
6688,688,1,2455,100,4793775.82,47697.28528154544,2000,2.097004310938928e-05,1881.604
6715,715,100,2214,100,215096.101,45888.05715714887,2000,2.1731114587676755e-05,65.251
6716,716,1,1816,100,3515646.784,43879.24479304227,2000,2.252883205261485e-05,512.819
6717,717,100,1816,100,139494.049,43879.24479304227,2000,2.252883205261485e-05,512.819
6718,718,1,2605,100,5085300.083,90545.23274416596,2000,1.0854256824223314e-05,1024.307
6746,746,1,2477,100,4842384.899,58823.99580264236,2000,1.6874353887716316e-05,652.314
6745,745,100,2029,100,227255.418,43460.58862221668,2000,2.2897474592141348e-05,413.021
6744,744,1,2029,100,3936435.92,43460.58862221668,2000,2.2897474592141348e-05,413.021
6743,743,100,2116,100,262141.949,61299.23416807389,2000,1.605101636229765e-05,693.571
6742,742,1,2116,100,4109656.423,61299.23416807389,2000,1.605101636229765e-05,693.571
6741,741,100,2303,100,271335.364,60351.64757335888,2000,1.637827770070289e-05,658.679
6740,740,1,2303,100,4482416.886,60351.64757335888,2000,1.637827770070289e-05,658.679
6739,739,100,2192,100,282930.564,47322.19433136287,2000,2.1031344083094203e-05,430.389
6738,738,1,2192,100,4259669.695,47322.19433136287,2000,2.1031344083094203e-05,430.389
6737,737,100,2189,100,278586.936,46900.75951013876,2000,2.1229613482497238e-05,601.2
6736,736,1,2189,100,4265478.374,46900.75951013876,2000,2.1229613482497238e-05,601.2
6735,735,100,2149,100,181313.174,40121.53267688288,2000,2.497963605768612e-05,10.421
6734,734,1,2149,100,4194358.149,40121.53267688288,2000,2.497963605768612e-05,10.421
6687,687,100,2036,100,227175.545,42688.30025017583,2000,2.33393610028178e-05,173.793
6733,733,100,2409,100,211899.039,66965.57323740478,2000,1.4743074261934754e-05,885.544
6731,731,100,2066,100,218701.523,66055.94480879803,2000,1.48413257736667e-05,725.778
6730,730,1,2066,100,4003632.01,66055.94480879803,2000,1.48413257736667e-05,725.778
6729,729,100,2564,100,358150.588,70450.13160034358,2000,1.4029494312367111e-05,648.087
6728,728,1,2564,100,5004143.559,70450.13160034358,2000,1.4029494312367111e-05,648.087
6727,727,100,2522,100,230858.96,91491.14334403467,2000,1.072524614395217e-05,1205.458
6726,726,1,2522,100,4918340.418,91491.14334403467,2000,1.072524614395217e-05,1205.458
6725,725,100,1849,100,184154.582,53818.02219997975,2000,1.823079725440739e-05,913.685
6724,724,1,1849,100,3572961.657,53818.02219997975,2000,1.823079725440739e-05,913.685
6723,723,100,2103,100,152538.948,47204.51350437456,2000,2.1042894134546056e-05,341.249
6722,722,1,2103,100,4084565.408,47204.51350437456,2000,2.1042894134546056e-05,341.249
6721,721,100,2235,100,198270.109,67662.67270438958,2000,1.4536155162433143e-05,828.767
6720,720,1,2235,100,4350921.424,67662.67270438958,2000,1.4536155162433143e-05,828.767
6719,719,100,2605,100,238476.808,90545.23274416596,2000,1.0854256824223314e-05,1024.307
6732,732,1,2409,100,4704155.368,66965.57323740478,2000,1.4743074261934754e-05,885.544
7998,1998,1,2336,100,4552692.049,36799.72089970864,2000,2.7465422074619005e-05,32.372
6686,686,1,2036,100,3963379.103,42688.30025017583,2000,2.33393610028178e-05,173.793
6684,684,1,1933,100,3754014.827,30193.35187134985,2000,3.3565444368892785e-05,1676.753
6651,651,100,2254,100,180380.054,70233.38731425346,2000,1.399405097214781e-05,937.337
6650,650,1,2254,100,4383505.754,70233.38731425346,2000,1.399405097214781e-05,937.337
6649,649,100,2654,100,292060.185,105364.92142892096,2000,9.305532909994151e-06,957.178
6648,648,1,2654,100,5178132.066,105364.92142892096,2000,9.305532909994151e-06,957.178
6647,647,100,1904,100,177748.972,55988.298649705015,2000,1.7528702155662686e-05,925.263
6646,646,1,1904,100,3684802.766,55988.298649705015,2000,1.7528702155662686e-05,925.263
6645,645,100,1969,100,186991.304,68154.28908863166,2000,1.4334500661246738e-05,1097.349
6644,644,1,1969,100,3811065.104,68154.28908863166,2000,1.4334500661246738e-05,1097.349
6643,643,100,2059,100,181173.499,54348.33146950295,2000,1.8155521451114965e-05,940.695
6642,642,1,2059,100,4002155.015,54348.33146950295,2000,1.8155521451114965e-05,940.695
6641,641,100,2375,100,286369.516,78805.04368248112,2000,1.2463673514965856e-05,1110.6
6640,640,1,2375,100,4631523.558,78805.04368248112,2000,1.2463673514965856e-05,1110.6
6639,639,100,2091,100,159787.808,57971.34008360292,2000,1.699388052781254e-05,602.275
6638,638,1,2091,100,4058251.158,57971.34008360292,2000,1.699388052781254e-05,602.275
6637,637,100,2629,100,186634.867,82613.49653198432,2000,1.1925633430967052e-05,608.836
6636,636,1,2629,100,5126675.09,82613.49653198432,2000,1.1925633430967052e-05,608.836
6635,635,100,2198,100,197795.566,67698.67350013832,2000,1.451587504523581e-05,1129.805
6634,634,1,2198,100,4270266.615,67698.67350013832,2000,1.451587504523581e-05,1129.805
6633,633,100,2305,100,234299.103,58516.61211812709,2000,1.6911178643366848e-05,570.476
6632,632,1,2305,100,4493663.784,58516.61211812709,2000,1.6911178643366848e-05,570.476
6631,631,100,1961,100,163732.836,47001.93491960033,2000,2.105932923531127e-05,635.604
6630,630,1,1961,100,3801408.097,47001.93491960033,2000,2.105932923531127e-05,635.604
6629,629,100,2315,100,210242.994,62590.42322123865,2000,1.5777772800980078e-05,803.416
6628,628,1,2315,100,4509461.531,62590.42322123865,2000,1.5777772800980078e-05,803.416
6627,627,100,2305,100,303680.769,40877.30509195637,2000,2.4572965241526536e-05,6.305
6626,626,1,2305,100,4489427.932,40877.30509195637,2000,2.4572965241526536e-05,6.305
6625,625,100,1903,100,252196.989,45652.87399014949,2000,2.167194557144951e-05,310.314
6652,652,1,1904,100,3688201.617,47146.01658154957,2000,2.095778130423237e-05,647.979
6653,653,100,1904,100,238246.743,47146.01658154957,2000,2.095778130423237e-05,647.979
6654,654,1,2288,100,4454114.993,45554.03225430336,2000,2.192966832929896e-05,1090.085
6655,655,100,2288,100,246537.077,45554.03225430336,2000,2.192966832929896e-05,1090.085
6683,683,100,2275,100,186934.775,56926.68738712496,2000,1.738947504336367e-05,582.676
6682,682,1,2275,100,4432557.722,56926.68738712496,2000,1.738947504336367e-05,582.676
6681,681,100,2199,100,198046.695,81017.36567320219,2000,1.2071297196684926e-05,1288.625
6680,680,1,2199,100,4273637.916,81017.36567320219,2000,1.2071297196684926e-05,1288.625
6679,679,100,2137,100,170197.664,66746.08755016958,2000,1.4709423711507968e-05,969.741
6678,678,1,2137,100,4153737.432,66746.08755016958,2000,1.4709423711507968e-05,969.741
6677,677,100,2169,100,178730.135,63755.65186278537,2000,1.5432330030717392e-05,862.977
6676,676,1,2169,100,4216818.05,63755.65186278537,2000,1.5432330030717392e-05,862.977
6675,675,100,1966,100,160143.478,80857.59140870807,2000,1.202651936364958e-05,1157.585
6674,674,1,1966,100,3808913.697,80857.59140870807,2000,1.202651936364958e-05,1157.585
6673,673,100,2150,100,200083.675,54623.52141682824,2000,1.8099615368001795e-05,823.437
6672,672,1,2150,100,4178495.675,54623.52141682824,2000,1.8099615368001795e-05,823.437
6671,671,100,1881,100,200903.786,37745.71879585598,2000,2.644293265103366e-05,162.722
6685,685,100,1933,100,276383.304,30193.35187134985,2000,3.3565444368892785e-05,1676.753
6670,670,1,1881,100,3647107.102,37745.71879585598,2000,2.644293265103366e-05,162.722
6668,668,1,2357,100,4594710.412,61665.5696604891,2000,1.6035405803410174e-05,700.083
6667,667,100,2021,100,151807.548,41099.22455351017,2000,2.42748299314411e-05,283.015
6666,666,1,2021,100,3926065.945,41099.22455351017,2000,2.42748299314411e-05,283.015
6665,665,100,2055,100,284080.112,51535.15982393679,2000,1.9182483351207715e-05,570.243
6664,664,1,2055,100,3988856.304,51535.15982393679,2000,1.9182483351207715e-05,570.243
6663,663,100,2281,100,254819.533,74532.7754013236,2000,1.3173172274080229e-05,1076.352
6662,662,1,2281,100,4445495.591,74532.7754013236,2000,1.3173172274080229e-05,1076.352
6661,661,100,2366,100,201686.396,73943.95477193939,2000,1.3302572366102614e-05,1687.271
6660,660,1,2366,100,4608403.347,73943.95477193939,2000,1.3302572366102614e-05,1687.271
6659,659,100,2013,100,188105.579,45839.605802340135,2000,2.164629719472888e-05,248.402
6658,658,1,2013,100,3899734.477,45839.605802340135,2000,2.164629719472888e-05,248.402
6657,657,100,2182,100,242188.778,69766.72146892465,2000,1.4068408746890586e-05,1073.554
6656,656,1,2182,100,4239835.472,69766.72146892465,2000,1.4068408746890586e-05,1073.554
6669,669,100,2357,100,222700.083,61665.5696604891,2000,1.6035405803410174e-05,700.083
8001,2001,100,1498,100,235387.36,119033.24650201124,5000,8.167354360722074e-06,1728.927
8000,2000,1,1498,100,7142543.515,119033.24650201124,5000,8.167354360722074e-06,1728.927
9999,3999,100,1166,100,340646.625,78970.52186401875,5000,1.2312813715963097e-05,920.611
9340,3340,1,1417,100,6786643.423,84047.46118990725,5000,1.1726616603590334e-05,912.228
9339,3339,100,1223,100,300429.904,88368.8791665936,5000,1.0978737737233855e-05,1277.801
9338,3338,1,1223,100,5786513.071,88368.8791665936,5000,1.0978737737233855e-05,1277.801
9337,3337,100,1276,100,262836.147,90381.38226275852,5000,1.0764195975140124e-05,2302.941
9336,3336,1,1276,100,6075567.076,90381.38226275852,5000,1.0764195975140124e-05,2302.941
9335,3335,100,1149,100,233779.158,61545.61806064207,5000,1.606494420834673e-05,736.757
9334,3334,1,1149,100,5418458.379,61545.61806064207,5000,1.606494420834673e-05,736.757
9333,3333,100,1345,100,311113.572,104780.13740171627,5000,9.254125274737529e-06,2442.792
9332,3332,1,1345,100,6394689.364,104780.13740171627,5000,9.254125274737529e-06,2442.792
9331,3331,100,1286,100,332194.403,144127.50993120417,5000,6.61571714763451e-06,2028.659
9330,3330,1,1286,100,6077919.283,144127.50993120417,5000,6.61571714763451e-06,2028.659
9329,3329,100,1233,100,293718.186,97709.7788558247,5000,9.883020149163605e-06,2302.17
9328,3328,1,1233,100,5835087.808,97709.7788558247,5000,9.883020149163605e-06,2302.17
9327,3327,100,1335,100,367038.274,91514.67827059134,5000,1.066399425110317e-05,1190.196
9326,3326,1,1335,100,6361830.508,91514.67827059134,5000,1.066399425110317e-05,1190.196
9325,3325,100,1418,100,370092.869,96148.21678640574,5000,1.0171175543909956e-05,701.523
9324,3324,1,1418,100,6756296.2,96148.21678640574,5000,1.0171175543909956e-05,701.523
