,Unnamed: 0,nProcessors,nSimulations,nFPT,walltime,MFPT,timer,k,tstar
6,6,1,942,100,901.939,6.650951640351091,1,0.1569941418254847,0.337
5,5,100,1090,100,46.47,10.087214028167324,1,0.0994730911297064,0.547
4,4,1,1090,100,1042.623,10.087214028167324,1,0.0994730911297064,0.547
3,3,100,1087,100,40.785,8.359692251418087,1,0.1227086387548484,0.225
2,2,1,1087,100,1043.542,8.359692251418087,1,0.1227086387548484,0.225
1,1,100,911,100,33.331,6.900615716338375,1,0.1496770891877495,0.198
999,999,100,926,100,54.168,7.853752121268946,1,0.1292392454860309,0.121
27,27,100,832,100,39.74,5.814137453278087,1,0.1807241247805318,0.198
28,28,1,858,100,815.5550000000001,7.123519342187818,1,0.1431154142419239,0.164
29,29,100,858,100,50.299,7.123519342187818,1,0.1431154142419239,0.164
30,30,1,1051,100,1003.868,9.735830005123082,1,0.1030504522938143,0.414
58,58,1,925,100,885.804,6.477893957195595,1,0.1615667735831525,0.375
57,57,100,890,100,54.506,7.033007304180525,1,0.1458847796276273,0.113
56,56,1,890,100,844.144,7.033007304180525,1,0.1458847796276273,0.113
55,55,100,975,100,50.694,6.8490730865679685,1,0.1523896368893623,0.412
54,54,1,975,100,935.986,6.8490730865679685,1,0.1523896368893623,0.412
53,53,100,1011,100,47.846,8.187039715959326,1,0.1245627629474128,0.084
52,52,1,1011,100,963.515,8.187039715959326,1,0.1245627629474128,0.084
51,51,100,996,100,58.559,7.2685841481497295,1,0.1425698479843108,0.406
50,50,1,996,100,954.871,7.2685841481497295,1,0.1425698479843108,0.406
49,49,100,871,100,44.289,6.615368831584012,1,0.1562019386441873,0.634
48,48,1,871,100,826.068,6.615368831584012,1,0.1562019386441873,0.634
47,47,100,1069,100,50.31,8.169072580100826,1,0.1257366006232606,0.179
46,46,1,1069,100,1026.152,8.169072580100826,1,0.1257366006232606,0.179
121,121,100,998,100,37.937,7.232989677000341,1,0.1433873361769722,0.187
45,45,100,902,100,50.265,7.339900184721423,1,0.1391442187563649,0.129
43,43,100,975,100,54.177,8.156226017296104,1,0.1246226361264488,0.229
42,42,1,975,100,931.124,8.156226017296104,1,0.1246226361264488,0.229
41,41,100,1094,100,80.246,8.939530272000384,1,0.11386545463109,0.234
40,40,1,1094,100,1050.245,8.939530272000384,1,0.11386545463109,0.234
39,39,100,1060,100,55.729,8.628879114942507,1,0.1180415742797171,0.139
38,38,1,1060,100,1013.884,8.628879114942507,1,0.1180415742797171,0.139
37,37,100,1055,100,38.471,8.06751833529064,1,0.1273048706167601,0.228
36,36,1,1055,100,1009.555,8.06751833529064,1,0.1273048706167601,0.228
35,35,100,954,100,28.904,7.782748009583603,1,0.1310756076413783,0.113
34,34,1,954,100,909.418,7.782748009583603,1,0.1310756076413783,0.113
33,33,100,1000,100,55.597,10.304027684816326,1,0.0962662525871876,0.547
32,32,1,1000,100,954.957,10.304027684816326,1,0.0962662525871876,0.547
31,31,100,1051,100,71.256,9.735830005123082,1,0.1030504522938143,0.414
44,44,1,902,100,856.7860000000001,7.339900184721423,1,0.1391442187563649,0.129
122,122,1,940,100,894.953,7.557594988265217,1,0.1352834269914352,0.495
123,123,100,940,100,62.561,7.557594988265217,1,0.1352834269914352,0.495
124,124,1,919,100,873.58,7.916880509066974,1,0.1279281090820583,0.525
214,214,1,983,100,938.89,9.106635169091687,1,0.1101968616597566,0.632
213,213,100,952,100,37.085,6.927808430356135,1,0.1498061849330151,0.413
212,212,1,952,100,907.925,6.927808430356135,1,0.1498061849330151,0.413
211,211,100,898,100,34.691,7.541761751765711,1,0.1347654941639433,0.084
210,210,1,898,100,851.105,7.541761751765711,1,0.1347654941639433,0.084
209,209,100,913,100,37.708,6.698043584246069,1,0.154993779692675,0.312
208,208,1,913,100,869.942,6.698043584246069,1,0.154993779692675,0.312
207,207,100,910,100,46.157,9.70252979659064,1,0.1016720646983459,0.634
206,206,1,910,100,862.5120000000001,9.70252979659064,1,0.1016720646983459,0.634
205,205,100,946,100,48.41,7.498911856150231,1,0.136566777994868,0.113
204,204,1,946,100,899.199,7.498911856150231,1,0.136566777994868,0.113
203,203,100,1059,100,50.705,10.040124153083957,1,0.0997167536968853,0.542
202,202,1,1059,100,1015.251,10.040124153083957,1,0.0997167536968853,0.542
201,201,100,923,100,53.77,7.702965643480458,1,0.1320618745763609,0.129
200,200,1,923,100,877.91,7.702965643480458,1,0.1320618745763609,0.129
199,199,100,884,100,47.282,7.369866505520133,1,0.1381089435158347,0.113
198,198,1,884,100,838.284,7.369866505520133,1,0.1381089435158347,0.113
197,197,100,1027,100,41.309,8.3641168897185,1,0.1218443360951466,0.113
196,196,1,1027,100,981.88,8.3641168897185,1,0.1218443360951466,0.113
195,195,100,990,100,60.382,7.669581509579821,1,0.1338697611085725,0.129
194,194,1,990,100,944.633,7.669581509579821,1,0.1338697611085725,0.129
193,193,100,893,100,36.568,10.459940612952549,1,0.0933942476266342,0.75
192,192,1,893,100,849.84,10.459940612952549,1,0.0933942476266342,0.75
191,191,100,974,100,53.972,7.5628431918412495,1,0.1358379263048935,0.296
190,190,1,974,100,932.071,7.5628431918412495,1,0.1358379263048935,0.296
189,189,100,880,100,39.914,6.886837932665605,1,0.1493473983751414,0.265
188,188,1,880,100,837.695,6.886837932665605,1,0.1493473983751414,0.265
215,215,100,983,100,33.415,9.106635169091687,1,0.1101968616597566,0.632
216,216,1,1038,100,993.165,8.211315733093345,1,0.1245654033434535,0.139
217,217,100,1038,100,88.599,8.211315733093345,1,0.1245654033434535,0.139
218,218,1,903,100,857.481,7.74598343232401,1,0.130842661754656,0.491
246,246,1,1135,100,1091.705,10.709195144402088,1,0.0935531359927503,0.625
245,245,100,990,100,57.599,8.262838324388444,1,0.1229925620233218,0.232
244,244,1,990,100,944.0,8.262838324388444,1,0.1229925620233218,0.232
243,243,100,1003,100,63.267,7.392952502145582,1,0.1398912890770482,0.385
242,242,1,1003,100,960.119,7.392952502145582,1,0.1398912890770482,0.385
241,241,100,960,100,60.813,6.846187919484561,1,0.1521270258523375,0.413
240,240,1,960,100,919.17,6.846187919484561,1,0.1521270258523375,0.413
239,239,100,786,100,43.537,5.8570418976830885,1,0.1777505108803221,0.269
238,238,1,786,100,744.293,5.8570418976830885,1,0.1777505108803221,0.269
237,237,100,927,100,45.63,8.351634933012605,1,0.1205312425521691,0.506
236,236,1,927,100,880.674,8.351634933012605,1,0.1205312425521691,0.506
235,235,100,1011,100,40.817,7.380820563597354,1,0.1403260026318683,0.323
234,234,1,1011,100,969.984,7.380820563597354,1,0.1403260026318683,0.323
187,187,100,946,100,41.901,6.832606775524249,1,0.1521429767281379,0.48
233,233,100,832,100,50.557,7.08539628075332,1,0.1433008411464584,0.557
231,231,100,896,100,41.501,6.9162721102854,1,0.1489248186333818,0.203
230,230,1,896,100,852.001,6.9162721102854,1,0.1489248186333818,0.203
229,229,100,997,100,57.838,7.774031209245673,1,0.1320184450134777,0.201
228,228,1,997,100,956.204,7.774031209245673,1,0.1320184450134777,0.201
227,227,100,967,100,40.408,7.1521035578119525,1,0.1447158644446784,0.535
226,226,1,967,100,925.034,7.1521035578119525,1,0.1447158644446784,0.535
225,225,100,960,100,46.791,7.252193804706803,1,0.1422159179187641,0.249
224,224,1,960,100,914.963,7.252193804706803,1,0.1422159179187641,0.249
223,223,100,843,100,34.663,6.3601950975748265,1,0.1628307401493809,0.164
222,222,1,843,100,798.624,6.3601950975748265,1,0.1628307401493809,0.164
221,221,100,1044,100,46.662,8.58651826054684,1,0.1185932022487409,0.181
220,220,1,1044,100,1004.341,8.58651826054684,1,0.1185932022487409,0.181
219,219,100,903,100,40.836,7.74598343232401,1,0.130842661754656,0.491
232,232,1,832,100,786.915,7.08539628075332,1,0.1433008411464584,0.557
498,498,1,923,100,881.349,7.465198586427129,1,0.1369605571148599,0.208
186,186,1,946,100,903.087,6.832606775524249,1,0.1521429767281379,0.48
184,184,1,951,100,905.696,8.236907025117112,1,0.1228419197065308,0.562
151,151,100,1000,100,42.702,7.438222163088936,1,0.1389264469873079,0.263
150,150,1,1000,100,959.974,7.438222163088936,1,0.1389264469873079,0.263
149,149,100,941,100,31.249,7.048548754811641,1,0.1466672941188722,0.225
148,148,1,941,100,898.618,7.048548754811641,1,0.1466672941188722,0.225
147,147,100,1198,100,57.421,7.981774671018839,1,0.1305834526625374,0.526
146,146,1,1198,100,1153.75,7.981774671018839,1,0.1305834526625374,0.526
145,145,100,921,100,51.888,7.539406869853701,1,0.1353588752608938,0.564
144,144,1,921,100,878.436,7.539406869853701,1,0.1353588752608938,0.564
143,143,100,1030,100,47.306,8.537051334428504,1,0.1191145428420393,0.489
142,142,1,1030,100,985.552,8.537051334428504,1,0.1191145428420393,0.489
141,141,100,986,100,56.59,7.561463537397193,1,0.1360414268392237,0.213
140,140,1,986,100,942.881,7.561463537397193,1,0.1360414268392237,0.213
139,139,100,1100,100,40.822,8.306116375995948,1,0.123758439653273,0.242
138,138,1,1100,100,1056.471,8.306116375995948,1,0.123758439653273,0.242
137,137,100,982,100,47.684,7.838622291971492,1,0.1305076968706951,0.177
136,136,1,982,100,939.305,7.838622291971492,1,0.1305076968706951,0.177
135,135,100,845,100,72.355,6.154617901410528,1,0.169491636219245,0.341
134,134,1,845,100,805.155,6.154617901410528,1,0.169491636219245,0.341
133,133,100,936,100,47.203,7.270392394459114,1,0.1414472320117259,0.262
132,132,1,936,100,894.7560000000001,7.270392394459114,1,0.1414472320117259,0.262
131,131,100,931,100,39.485,7.78108426197872,1,0.1306799907011424,0.453
130,130,1,931,100,885.144,7.78108426197872,1,0.1306799907011424,0.453
129,129,100,1058,100,44.274,8.5366026791907,1,0.1194552794182177,0.56
128,128,1,1058,100,1011.988,8.5366026791907,1,0.1194552794182177,0.56
127,127,100,1035,100,38.475,8.402397421788681,1,0.121300129847291,0.113
126,126,1,1035,100,988.328,8.402397421788681,1,0.121300129847291,0.113
125,125,100,919,100,40.5,7.916880509066974,1,0.1279281090820583,0.525
152,152,1,831,100,789.79,6.217900498818995,1,0.1669984813590785,0.541
153,153,100,831,100,32.328,6.217900498818995,1,0.1669984813590785,0.541
154,154,1,1095,100,1053.319,9.069641745339045,1,0.1120755653281068,0.174
155,155,100,1095,100,52.625,9.069641745339045,1,0.1120755653281068,0.174
183,183,100,964,100,39.884,7.929942576629648,1,0.1284425150265257,0.282
182,182,1,964,100,917.72,7.929942576629648,1,0.1284425150265257,0.282
181,181,100,836,100,36.413,6.497211287164139,1,0.1586601619759131,0.263
180,180,1,836,100,792.823,6.497211287164139,1,0.1586601619759131,0.263
179,179,100,1024,100,38.734,7.637377534247911,1,0.1351123003527312,0.212
178,178,1,1024,100,981.919,7.637377534247911,1,0.1351123003527312,0.212
177,177,100,973,100,35.712,7.284519888236011,1,0.1417821678784599,0.242
176,176,1,973,100,930.505,7.284519888236011,1,0.1417821678784599,0.242
175,175,100,975,100,55.806,6.900453020178893,1,0.1510138458302991,0.328
174,174,1,975,100,933.771,6.900453020178893,1,0.1510138458302991,0.328
173,173,100,1041,100,41.757,8.532792571844807,1,0.1193390508664157,0.168
172,172,1,1041,100,997.54,8.532792571844807,1,0.1193390508664157,0.168
171,171,100,967,100,42.38,10.89967857072314,1,0.0901236704646083,0.707
185,185,100,951,100,45.222,8.236907025117112,1,0.1228419197065308,0.562
170,170,1,967,100,919.875,10.89967857072314,1,0.0901236704646083,0.707
168,168,1,887,100,846.359,5.995156526318533,1,0.1760096857578473,0.586
167,167,100,1154,100,50.89,8.428581316072387,1,0.1223245588163087,0.246
166,166,1,1154,100,1110.161,8.428581316072387,1,0.1223245588163087,0.246
165,165,100,1081,100,76.758,10.792007010719924,1,0.0922764639327801,0.557
164,164,1,1081,100,1035.063,10.792007010719924,1,0.0922764639327801,0.557
163,163,100,1026,100,50.221,7.965977916138473,1,0.1287147203477913,0.113
162,162,1,1026,100,978.889,7.965977916138473,1,0.1287147203477913,0.113
161,161,100,818,100,47.585,6.075616797450996,1,0.171189374694685,0.253
160,160,1,818,100,775.669,6.075616797450996,1,0.171189374694685,0.253
159,159,100,863,100,29.775,6.686226201948441,1,0.1540396791089329,0.141
158,158,1,863,100,816.944,6.686226201948441,1,0.1540396791089329,0.141
157,157,100,948,100,46.412,11.270294615607636,1,0.0867302307599907,0.931
156,156,1,948,100,906.795,11.270294615607636,1,0.0867302307599907,0.931
169,169,100,887,100,34.846,5.995156526318533,1,0.1760096857578473,0.586
499,499,100,923,100,50.35,7.465198586427129,1,0.1369605571148599,0.208
251,251,100,829,100,37.526,6.713765384469151,1,0.1524094968118475,0.123
997,997,100,1091,100,41.255,8.107093058162576,1,0.1271337637240967,0.331
840,840,1,981,100,934.497,7.102862440538431,1,0.1460202184287375,0.175
839,839,100,935,100,49.725,6.88254560858591,1,0.1507525764315463,0.331
838,838,1,935,100,896.303,6.88254560858591,1,0.1507525764315463,0.331
837,837,100,937,100,39.558,7.413734108100914,1,0.1383210697131698,0.262
836,836,1,937,100,895.53,7.413734108100914,1,0.1383210697131698,0.262
835,835,100,1020,100,43.356,7.909056555586363,1,0.129768284725237,0.626
834,834,1,1020,100,977.678,7.909056555586363,1,0.129768284725237,0.626
833,833,100,962,100,46.604,7.222772946143448,1,0.1428926985060652,0.214
832,832,1,962,100,915.809,7.222772946143448,1,0.1428926985060652,0.214
831,831,100,908,100,44.436,7.244051099420173,1,0.1413644334580752,0.139
830,830,1,908,100,861.875,7.244051099420173,1,0.1413644334580752,0.139
829,829,100,1231,100,49.792,8.362519822241598,1,0.1242812360479254,0.596
828,828,1,1231,100,1193.934,8.362519822241598,1,0.1242812360479254,0.596
827,827,100,1004,100,49.443,7.514854639170864,1,0.1373754320251696,0.239
826,826,1,1004,100,964.407,7.514854639170864,1,0.1373754320251696,0.239
825,825,100,1083,100,48.801,8.525911425124187,1,0.1199582441815279,0.347
824,824,1,1083,100,1039.044,8.525911425124187,1,0.1199582441815279,0.347
823,823,100,873,100,36.405,6.241465860187192,1,0.1673688835694239,0.268
822,822,1,873,100,830.259,6.241465860187192,1,0.1673688835694239,0.268
821,821,100,1130,100,52.476,7.888782861983975,1,0.1316514391775379,0.382
820,820,1,1130,100,1090.635,7.888782861983975,1,0.1316514391775379,0.382
819,819,100,1068,100,47.181,7.987995977920869,1,0.1289069131126652,0.181
818,818,1,1068,100,1021.885,7.987995977920869,1,0.1289069131126652,0.181
817,817,100,876,100,76.917,6.511638668220468,1,0.1593385160604082,0.405
816,816,1,876,100,834.061,6.511638668220468,1,0.1593385160604082,0.405
815,815,100,970,100,61.48,8.226493638210552,1,0.1233723215038294,0.139
814,814,1,970,100,927.874,8.226493638210552,1,0.1233723215038294,0.139
841,841,100,981,100,42.28,7.102862440538431,1,0.1460202184287375,0.175
813,813,100,1065,100,44.295,7.859213029058271,1,0.1313068647212753,0.21
842,842,1,963,100,915.358,7.095346242317127,1,0.1458395894677598,0.152
844,844,1,1009,100,967.215,7.890234221013141,1,0.1299679622867337,0.225
872,872,1,1020,100,975.749,8.400532055234342,1,0.1211675223631574,0.525
870,870,1,1076,100,1032.088,9.141556813426428,1,0.1108558406604602,0.113
869,869,100,974,100,41.288,8.663523191058163,1,0.1164496822771471,0.634
868,868,1,974,100,932.884,8.663523191058163,1,0.1164496822771471,0.634
867,867,100,1048,100,44.939,8.607300167347484,1,0.1182264450595994,0.123
866,866,1,1048,100,1001.94,8.607300167347484,1,0.1182264450595994,0.123
865,865,100,930,100,34.596,7.15245916488815,1,0.1439533432711902,0.179
864,864,1,930,100,886.03,7.15245916488815,1,0.1439533432711902,0.179
863,863,100,872,100,24.588,6.170485918696741,1,0.169522278185857,0.201
862,862,1,872,100,826.69,6.170485918696741,1,0.169522278185857,0.201
861,861,100,1028,100,36.964,8.575646345632277,1,0.1185195108233502,0.152
860,860,1,1028,100,985.83,8.575646345632277,1,0.1185195108233502,0.152
859,859,100,996,100,45.141,7.988684548171265,1,0.1279602261233056,0.239
858,858,1,996,100,954.554,7.988684548171265,1,0.1279602261233056,0.239
857,857,100,868,100,38.905,6.823208337478573,1,0.1506921881747377,0.288
856,856,1,868,100,826.063,6.823208337478573,1,0.1506921881747377,0.288
855,855,100,952,100,47.378,6.971994787880737,1,0.1488200238977612,0.329
854,854,1,952,100,912.303,6.971994787880737,1,0.1488200238977612,0.329
853,853,100,1024,100,46.567,7.694139406453189,1,0.1339429816329954,0.169
852,852,1,1024,100,980.341,7.694139406453189,1,0.1339429816329954,0.169
851,851,100,920,100,36.896,7.45888336278667,1,0.1370357795330598,0.151
850,850,1,920,100,878.334,7.45888336278667,1,0.1370357795330598,0.151
849,849,100,916,100,42.632,8.236502102531508,1,0.1223593046549492,0.632
848,848,1,916,100,875.752,8.236502102531508,1,0.1223593046549492,0.632
847,847,100,1165,100,50.631,9.03748459446545,1,0.1132088161127528,0.148
846,846,1,1165,100,1121.275,9.03748459446545,1,0.1132088161127528,0.148
845,845,100,1009,100,51.251,7.890234221013141,1,0.1299679622867337,0.225
843,843,100,963,100,44.366,7.095346242317127,1,0.1458395894677598,0.152
812,812,1,1065,100,1020.865,7.859213029058271,1,0.1313068647212753,0.21
811,811,100,1100,100,45.157,8.554583876993638,1,0.1197525586694551,0.305
810,810,1,1100,100,1059.49,8.554583876993638,1,0.1197525586694551,0.305
777,777,100,937,100,48.53,6.992089900751663,1,0.1479559216724162,0.243
776,776,1,937,100,894.498,6.992089900751663,1,0.1479559216724162,0.243
775,775,100,905,100,26.762,7.168403986659047,1,0.1431388836698766,0.255
774,774,1,905,100,863.497,7.168403986659047,1,0.1431388836698766,0.255
773,773,100,954,100,35.785,6.966363313848831,1,0.148838036747148,0.281
772,772,1,954,100,908.13,6.966363313848831,1,0.148838036747148,0.281
771,771,100,896,100,30.46,14.870958281867942,1,0.063806711857573,0.785
770,770,1,896,100,849.202,14.870958281867942,1,0.063806711857573,0.785
769,769,100,891,100,38.123,7.315290369188809,1,0.1394739556115856,0.486
768,768,1,891,100,846.6139999999999,7.315290369188809,1,0.1394739556115856,0.486
767,767,100,916,100,57.763,8.625301778403877,1,0.1160708575934979,0.489
766,766,1,916,100,870.588,8.625301778403877,1,0.1160708575934979,0.489
765,765,100,1139,100,48.459,8.789853046478932,1,0.116562857028531,0.214
764,764,1,1139,100,1097.997,8.789853046478932,1,0.116562857028531,0.214
763,763,100,953,100,64.907,7.6092365759298595,1,0.1344701243881567,0.139
762,762,1,953,100,908.186,7.6092365759298595,1,0.1344701243881567,0.139
761,761,100,839,100,42.341,6.801219521835051,1,0.1504729050195226,0.144
760,760,1,839,100,795.04,6.801219521835051,1,0.1504729050195226,0.144
759,759,100,1007,100,46.986,8.368574876727681,1,0.1215085401674508,0.144
758,758,1,1007,100,962.659,8.368574876727681,1,0.1215085401674508,0.144
757,757,100,1015,100,63.745,7.547799146195271,1,0.1368341309713431,0.38
756,756,1,1015,100,974.088,7.547799146195271,1,0.1368341309713431,0.38
755,755,100,873,100,41.341,6.831460342389024,1,0.1504784295546038,0.151
754,754,1,873,100,826.9159999999999,6.831460342389024,1,0.1504784295546038,0.151
753,753,100,1057,100,43.927,8.228527457016565,1,0.1245899317991502,0.223
752,752,1,1057,100,1016.355,8.228527457016565,1,0.1245899317991502,0.223
751,751,100,993,100,55.559,10.606205361936462,1,0.0931750387562,0.632
778,778,1,1026,100,979.382,9.787975542485968,1,0.1021727610670031,0.519
779,779,100,1026,100,41.887,9.787975542485968,1,0.1021727610670031,0.519
780,780,1,929,100,887.434,6.453926782223835,1,0.1622860531746992,0.455
781,781,100,929,100,35.967,6.453926782223835,1,0.1622860531746992,0.455
809,809,100,881,100,46.84,6.931015314812532,1,0.1481671619895838,0.113
808,808,1,881,100,835.1510000000001,6.931015314812532,1,0.1481671619895838,0.113
807,807,100,972,100,44.821,7.991851007246191,1,0.1274282017593034,0.139
806,806,1,972,100,925.01,7.991851007246191,1,0.1274282017593034,0.139
805,805,100,855,100,49.744,6.557755730031615,1,0.1573072286389538,0.124
804,804,1,855,100,807.356,6.557755730031615,1,0.1573072286389538,0.124
803,803,100,1020,100,51.351,8.036929522174855,1,0.1274237148348285,0.312
802,802,1,1020,100,977.662,8.036929522174855,1,0.1274237148348285,0.312
801,801,100,928,100,45.898,7.272356533596046,1,0.1412355447767417,0.239
800,800,1,928,100,886.2,7.272356533596046,1,0.1412355447767417,0.239
799,799,100,1004,100,32.59,7.391722300652312,1,0.1399144035593609,0.232
798,798,1,1004,100,960.196,7.391722300652312,1,0.1399144035593609,0.232
797,797,100,959,100,54.242,7.199486535432025,1,0.1434645567717266,0.518
873,873,100,1020,100,59.66,8.400532055234342,1,0.1211675223631574,0.525
796,796,1,959,100,916.766,7.199486535432025,1,0.1434645567717266,0.518
794,794,1,936,100,891.049,7.211810429109069,1,0.1426814593214466,0.159
793,793,100,933,100,58.475,7.090490551265916,1,0.1455259839753761,0.31
792,792,1,933,100,891.364,7.090490551265916,1,0.1455259839753761,0.31
791,791,100,1136,100,45.645,8.971765201781066,1,0.1138910686135303,0.548
790,790,1,1136,100,1095.514,8.971765201781066,1,0.1138910686135303,0.548
789,789,100,999,100,50.785,8.458261214648624,1,0.1199279745918872,0.123
788,788,1,999,100,953.637,8.458261214648624,1,0.1199279745918872,0.123
787,787,100,1004,100,48.557,8.664774408621692,1,0.1168199162539669,0.633
786,786,1,1004,100,961.027,8.664774408621692,1,0.1168199162539669,0.633
785,785,100,1032,100,44.201,8.411588785337083,1,0.1211360645504698,0.124
784,784,1,1032,100,986.932,8.411588785337083,1,0.1211360645504698,0.124
783,783,100,836,100,42.285,6.499625458559605,1,0.1586272233410773,0.212
782,782,1,836,100,793.8779999999999,6.499625458559605,1,0.1586272233410773,0.212
795,795,100,936,100,38.944,7.211810429109069,1,0.1426814593214466,0.159
750,750,1,993,100,947.85,10.606205361936462,1,0.0931750387562,0.632
874,874,1,885,100,845.784,5.780795511899654,1,0.1838312768070474,0.586
876,876,1,972,100,927.528,7.809675431342351,1,0.1308626206573944,0.187
966,966,1,1003,100,962.77,8.079891539037323,1,0.1264464816978372,0.643
965,965,100,952,100,37.797,7.258076775900831,1,0.1419808067823436,0.268
964,964,1,952,100,908.878,7.258076775900831,1,0.1419808067823436,0.268
963,963,100,910,100,40.848,5.96386412885457,1,0.177768712021855,0.571
962,962,1,910,100,870.634,5.96386412885457,1,0.177768712021855,0.571
961,961,100,1033,100,49.405,7.868984603483245,1,0.1307419962253608,0.265
960,960,1,1033,100,992.469,7.868984603483245,1,0.1307419962253608,0.265
959,959,100,966,100,46.334,9.15333245104562,1,0.1093027611890981,0.226
958,958,1,966,100,919.172,9.15333245104562,1,0.1093027611890981,0.226
957,957,100,998,100,31.442,7.534506578354554,1,0.1368323286765635,0.296
956,956,1,998,100,956.661,7.534506578354554,1,0.1368323286765635,0.296
955,955,100,896,100,49.676,6.85541230746485,1,0.150588636199409,0.213
954,954,1,896,100,856.5260000000001,6.85541230746485,1,0.150588636199409,0.213
953,953,100,941,100,32.223,7.520333076591579,1,0.1360712745203073,0.692
952,952,1,941,100,896.049,7.520333076591579,1,0.1360712745203073,0.692
951,951,100,794,100,59.62,5.563692546554093,1,0.1893286886008612,0.475
950,950,1,794,100,751.989,5.563692546554093,1,0.1893286886008612,0.475
949,949,100,791,100,35.831,6.309671517413404,1,0.1628841413459759,0.685
948,948,1,791,100,748.671,6.309671517413404,1,0.1628841413459759,0.685
947,947,100,987,100,46.285,8.02329533188795,1,0.1271087679103505,0.121
946,946,1,987,100,940.717,8.02329533188795,1,0.1271087679103505,0.121
945,945,100,1021,100,43.451,7.814504326073471,1,0.1315733849375738,0.229
944,944,1,1021,100,978.713,7.814504326073471,1,0.1315733849375738,0.229
943,943,100,982,100,35.768,6.076685393699675,1,0.1756258742827919,0.555
942,942,1,982,100,945.266,6.076685393699675,1,0.1756258742827919,0.555
941,941,100,1002,100,34.83,7.682484552900501,1,0.1338948699714507,0.264
940,940,1,1002,100,961.221,7.682484552900501,1,0.1338948699714507,0.264
967,967,100,1003,100,45.557,8.079891539037323,1,0.1264464816978372,0.643
939,939,100,856,100,36.723,6.780590666626486,1,0.151504869897429,0.201
968,968,1,946,100,900.606,8.680018349421504,1,0.1157209295958403,0.557
970,970,1,988,100,944.613,12.274555400315624,1,0.0794087429920599,0.764
500,500,1,937,100,894.4780000000001,6.959080088055359,1,0.1487687904894893,0.225
996,996,1,1091,100,1049.899,8.107093058162576,1,0.1271337637240967,0.331
995,995,100,1054,100,72.256,8.368688765717845,1,0.1221749608183411,0.369
994,994,1,1054,100,1012.124,8.368688765717845,1,0.1221749608183411,0.369
993,993,100,1148,100,50.093,6.078432346560992,1,0.1785178521101228,0.847
992,992,1,1148,100,1107.479,6.078432346560992,1,0.1785178521101228,0.847
991,991,100,998,100,75.771,8.189146196318433,1,0.1243980287970962,0.136
990,990,1,998,100,954.004,8.189146196318433,1,0.1243980287970962,0.136
989,989,100,966,100,37.46,7.519687076584439,1,0.1365231248683987,0.138
988,988,1,966,100,920.77,7.519687076584439,1,0.1365231248683987,0.138
987,987,100,971,100,43.724,8.152105937698161,1,0.1246165846443925,0.139
986,986,1,971,100,926.256,8.152105937698161,1,0.1246165846443925,0.139
985,985,100,990,100,74.666,7.241312999479334,1,0.1431043051365318,0.297
984,984,1,990,100,949.66,7.241312999479334,1,0.1431043051365318,0.297
983,983,100,904,100,38.779,6.451905020736724,1,0.1617937977335502,0.555
982,982,1,904,100,863.234,6.451905020736724,1,0.1617937977335502,0.555
981,981,100,1023,100,61.781,8.35559740168492,1,0.1219575015348865,0.178
980,980,1,1023,100,979.566,8.35559740168492,1,0.1219575015348865,0.178
979,979,100,1051,100,59.489,8.102945464324327,1,0.1266716953712767,0.179
978,978,1,1051,100,1008.599,8.102945464324327,1,0.1266716953712767,0.179
977,977,100,940,100,51.789,7.6411611219981985,1,0.1336567730780178,0.326
976,976,1,940,100,897.937,7.6411611219981985,1,0.1336567730780178,0.326
975,975,100,1062,100,48.85,9.820534822751576,1,0.1021758356765585,0.454
974,974,1,1062,100,1014.266,9.820534822751576,1,0.1021758356765585,0.454
973,973,100,960,100,58.996,6.833805541512414,1,0.1524449334728846,0.302
972,972,1,960,100,919.072,6.833805541512414,1,0.1524449334728846,0.302
971,971,100,988,100,69.562,12.274555400315624,1,0.0794087429920599,0.764
969,969,100,946,100,52.41,8.680018349421504,1,0.1157209295958403,0.557
938,938,1,856,100,814.2470000000001,6.780590666626486,1,0.151504869897429,0.201
937,937,100,955,100,39.75,7.595231963869944,1,0.1348212442270489,0.13
936,936,1,955,100,911.716,7.595231963869944,1,0.1348212442270489,0.13
903,903,100,1033,100,53.984,8.269752830839936,1,0.12353679612049,0.157
902,902,1,1033,100,990.249,8.269752830839936,1,0.12353679612049,0.157
901,901,100,1130,100,81.246,9.35202928191906,1,0.1086018794642796,0.093
900,900,1,1130,100,1083.611,9.35202928191906,1,0.1086018794642796,0.093
899,899,100,879,100,35.572,8.223217284438011,1,0.1218594025401592,0.738
898,898,1,879,100,835.595,8.223217284438011,1,0.1218594025401592,0.738
897,897,100,843,100,45.513,6.517636897417175,1,0.1583047152889775,0.213
896,896,1,843,100,800.888,6.517636897417175,1,0.1583047152889775,0.213
895,895,100,925,100,47.705,7.406021171643987,1,0.1381905940484876,0.169
894,894,1,925,100,880.554,7.406021171643987,1,0.1381905940484876,0.169
893,893,100,945,100,39.793,6.993490733428383,1,0.1480374851975374,0.289
892,892,1,945,100,900.835,6.993490733428383,1,0.1480374851975374,0.289
891,891,100,964,100,50.368,7.0180801057817765,1,0.1478951079876003,0.352
890,890,1,964,100,923.451,7.0180801057817765,1,0.1478951079876003,0.352
889,889,100,983,100,39.569,7.719038749761093,1,0.1328834440478062,0.235
888,888,1,983,100,942.894,7.719038749761093,1,0.1328834440478062,0.235
