,nProcessors,nSimulations,nFPT,walltime,MFPT,timer,k,tstar
6061,100,187,100,52340.00233900468,70782.1833205952,10000,7.0531556823561024e-06,624.000623001246
6062,1,185,100,898883.0487830975,43211.609241949365,10000,1.1979820917390461e-05,546.00054500109
6063,100,185,100,60060.000059000115,43211.609241949365,10000,1.1979820917390461e-05,546.00054500109
6064,1,188,100,953398.0732981466,50972.30363548422,10000,1.0197702144386708e-05,476.00047500095
6065,100,188,100,70403.0004020008,50972.30363548422,10000,1.0197702144386708e-05,476.00047500095
6066,1,198,100,1046320.0662201325,56890.64012656886,10000,9.590892946378628e-06,367.000366000732
6067,100,198,100,80009.00000800002,56890.64012656886,10000,9.590892946378628e-06,367.000366000732
6068,1,181,100,902881.0927811855,28879.960276390582,10000,1.873095808526667e-05,266.00026500053
6069,100,181,100,50193.000192000385,28879.960276390582,10000,1.873095808526667e-05,266.00026500053
6070,1,192,100,956861.0367610735,87867.25011324459,10000,5.781200058165327e-06,1322.001321002642
6071,100,192,100,50183.00018200037,87867.25011324459,10000,5.781200058165327e-06,1322.001321002642
6072,1,176,100,797905.0378050756,61649.34763478652,10000,7.560398522221272e-06,363.000362000724
6073,100,176,100,60010.00000900002,61649.34763478652,10000,7.560398522221272e-06,363.000362000724
6074,1,182,100,869068.0489680979,44938.14497656111,10000,1.1218010026460188e-05,430.00042900085805
6075,100,182,100,86294.00629301259,44938.14497656111,10000,1.1218010026460188e-05,430.00042900085805
6076,1,160,100,647911.0478110956,24257.785257114552,10000,1.8556693799591447e-05,3670.0036690073384
6077,100,160,100,50005.00000400001,24257.785257114552,10000,1.8556693799591447e-05,3670.0036690073384
6078,1,180,100,843517.0434170868,45773.96159893172,10000,1.0816955946300925e-05,3170.0031690063383
6079,100,180,100,60195.000194000386,45773.96159893172,10000,1.0816955946300925e-05,3170.0031690063383
6080,1,184,100,911375.0712751426,32427.217210185103,10000,1.6616445124902877e-05,398.000397000794
6081,100,184,100,70128.00012700025,32427.217210185103,10000,1.6616445124902877e-05,398.000397000794
6082,1,179,100,839588.049488099,57897.72438888704,10000,8.294742989935923e-06,648.000647001294
6083,100,179,100,56563.00656201312,57897.72438888704,10000,8.294742989935923e-06,648.000647001294
6084,1,191,100,943895.0337950676,76468.1120397486,10000,6.661047784558085e-06,900.0008990017981
6085,100,191,100,60018.000017000035,76468.1120397486,10000,6.661047784558085e-06,900.0008990017981
6086,1,183,100,875496.0453960908,44219.56063886387,10000,1.1501127825199473e-05,372.00037100074206
6087,100,183,100,40361.00036000072,44219.56063886387,10000,1.1501127825199473e-05,372.00037100074206
6088,1,191,100,965100.0550001101,59902.51669191007,10000,8.686288883099274e-06,722.0007210014421
6089,100,191,100,50117.00011600023,59902.51669191007,10000,8.686288883099274e-06,722.0007210014421
6090,1,176,100,828591.068491137,30224.82277003492,10000,1.6922818240539836e-05,4520.004519009039
6091,100,176,100,80015.00001400003,30224.82277003492,10000,1.6922818240539836e-05,4520.004519009039
6092,1,184,100,887006.0469060938,68263.31484592675,10000,7.195819916500935e-06,2289.0022880045763
6093,100,184,100,50149.0001480003,68263.31484592675,10000,7.195819916500935e-06,2289.0022880045763
6094,1,172,100,788273.0681731363,34946.734198469996,10000,1.3786328566561851e-05,661.00066000132
6095,100,172,100,60072.00007100014,34946.734198469996,10000,1.3786328566561851e-05,661.00066000132
6096,1,204,100,1106068.0659681319,60047.8432373679,10000,9.332634141813643e-06,263.000262000524
6097,100,204,100,70560.00055900111,60047.8432373679,10000,9.332634141813643e-06,263.000262000524
6098,1,186,100,903992.0438920878,57524.57187850295,10000,8.7794714249837e-06,396.00039500079004
6099,100,186,100,50164.000163000324,57524.57187850295,10000,8.7794714249837e-06,396.00039500079004
6100,1,180,100,867718.0676181352,40822.04790567867,10000,1.2345201673303543e-05,264.00026300052605
6101,100,180,100,50001.0,40822.04790567867,10000,1.2345201673303543e-05,264.00026300052605
6102,1,183,100,890334.0602341205,51961.444004529054,10000,9.63032300397058e-06,420.00041900083806
6103,100,183,100,60196.00019500039,51961.444004529054,10000,9.63032300397058e-06,420.00041900083806
6104,1,175,100,798056.0479560959,57237.62013249255,10000,8.135789604307487e-06,1468.001467002934
6105,100,175,100,40165.000164000325,57237.62013249255,10000,8.135789604307487e-06,1468.001467002934
6106,1,167,100,721996.0518961038,42663.9361035772,10000,1.0464039093848859e-05,382.00038100076205
6107,100,167,100,60045.00004400009,42663.9361035772,10000,1.0464039093848859e-05,382.00038100076205
6108,1,173,100,800407.0703071406,31856.54134983589,10000,1.549638996952118e-05,464.00046300092606
6109,100,173,100,90102.0001010002,31856.54134983589,10000,1.549638996952118e-05,464.00046300092606
6110,1,168,100,726577.046477093,43120.131291381054,10000,1.0433280306295361e-05,466.00046500093003
6111,100,168,100,60058.000057000114,43120.131291381054,10000,1.0433280306295361e-05,466.00046500093003
6112,1,200,100,1033253.0331530663,76341.20566432943,10000,7.024944404556082e-06,1164.0011630023262
6113,100,200,100,70018.00001700003,76341.20566432943,10000,7.024944404556082e-06,1164.0011630023262
6114,1,188,100,935086.05498611,63132.87419378671,10000,8.04836754757641e-06,3530.003529007058
6115,100,188,100,50071.00007000014,63132.87419378671,10000,8.04836754757641e-06,3530.003529007058
6116,1,190,100,945223.0451230903,75452.65637080814,10000,6.721041553012207e-06,450.000449000898
6117,100,190,100,90118.00011700024,75452.65637080814,10000,6.721041553012207e-06,450.000449000898
6118,1,190,100,935183.0350830702,63322.01585254665,10000,8.111031019048159e-06,1241.00124000248
6119,100,190,100,40490.00048900098,63322.01585254665,10000,8.111031019048159e-06,1241.00124000248
6120,1,157,100,660405.0903051806,23385.989876896314,10000,1.89293599171251e-05,513.000512001024
6121,100,157,100,40145.00014400029,23385.989876896314,10000,1.89293599171251e-05,513.000512001024
6122,1,209,100,1145623.055523111,85599.78757594826,10000,6.509509763056499e-06,319.000318000636
6123,100,209,100,70119.00011800023,85599.78757594826,10000,6.509509763056499e-06,319.000318000636
6124,1,187,100,932176.0620761241,50668.3998725416,10000,1.0183997067912065e-05,401.0004000008
6125,100,187,100,60031.00003000006,50668.3998725416,10000,1.0183997067912065e-05,401.0004000008
6126,1,184,100,886338.0462380925,60569.21745580836,10000,8.188413072044043e-06,406.00040500081
6127,100,184,100,50406.00040500081,60569.21745580836,10000,8.188413072044043e-06,406.00040500081
6128,1,169,100,751139.061039122,35104.35887974405,10000,1.3316613354793747e-05,432.000431000862
6129,100,169,100,40051.0000500001,35104.35887974405,10000,1.3316613354793747e-05,432.000431000862
6130,1,194,100,1005762.0656621314,61060.774531007984,10000,8.671564162317979e-06,848.0008470016941
6131,100,194,100,50144.00014300029,61060.774531007984,10000,8.671564162317979e-06,848.0008470016941
6132,1,192,100,953722.0336220672,71797.06348241091,10000,7.169959279981019e-06,1689.001688003376
6133,100,192,100,50258.000257000516,71797.06348241091,10000,7.169959279981019e-06,1689.001688003376
6134,1,189,100,962746.0726461454,56795.19937926475,10000,9.108077109165239e-06,409.00040800081604
6135,100,189,100,70107.00010600021,56795.19937926475,10000,9.108077109165239e-06,409.00040800081604
6136,1,169,100,757276.0671761343,34831.142386372754,10000,1.3452424341749253e-05,297.000296000592
6137,100,169,100,60102.0001010002,34831.142386372754,10000,1.3452424341749253e-05,297.000296000592
6138,1,185,100,904650.0545501091,42286.93374635897,10000,1.2286019656007654e-05,343.00034200068404
6139,100,185,100,70017.00001600003,42286.93374635897,10000,1.2286019656007654e-05,343.00034200068404
6140,1,160,100,645470.0453700908,28733.10295868371,10000,1.5182853066265015e-05,2185.0021840043682
6141,100,160,100,50001.0,28733.10295868371,10000,1.5182853066265015e-05,2185.0021840043682
6142,1,164,100,703229.0631291263,33389.11941382351,10000,1.3409919280018508e-05,1489.0014880029762
6143,100,164,100,67338.00733701467,33389.11941382351,10000,1.3409919280018508e-05,1489.0014880029762
6144,1,192,100,960970.0408700817,77020.87232722009,10000,6.653630639215931e-06,425.00042400084806
6145,100,192,100,50003.000002,77020.87232722009,10000,6.653630639215931e-06,425.00042400084806
6146,1,214,100,1166771.0266710534,82014.87054590648,10000,6.957833157403153e-06,577.000576001152
6147,100,214,100,70107.00010600021,82014.87054590648,10000,6.957833157403153e-06,577.000576001152
6148,1,191,100,941232.0311320622,101890.91257599408,10000,4.913624880965194e-06,359.00035800071606
6149,100,191,100,70131.00013000026,101890.91257599408,10000,4.913624880965194e-06,359.00035800071606
6150,1,215,100,1223923.0738231477,60333.49773940918,10000,9.789084437652292e-06,351.00035000070005
6151,100,215,100,70037.00003600007,60333.49773940918,10000,9.789084437652292e-06,351.00035000070005
6152,1,177,100,803616.0335160671,59370.019085517015,10000,7.934154885809269e-06,831.0008300016601
6153,100,177,100,90037.00003600007,59370.019085517015,10000,7.934154885809269e-06,831.0008300016601
6154,1,183,100,879877.0497770995,54207.647783295375,10000,9.181291520097383e-06,397.000396000792
6155,100,183,100,80193.00019200039,54207.647783295375,10000,9.181291520097383e-06,397.000396000792
6156,1,197,100,1031221.0611211222,50733.62968322072,10000,1.0821902297008333e-05,5745.005744011489
6157,100,197,100,70238.00023700048,50733.62968322072,10000,1.0821902297008333e-05,5745.005744011489
6158,1,165,100,702592.0524921049,44847.44513829344,10000,9.70549584383201e-06,567.000566001132
6159,100,165,100,50033.00003200006,44847.44513829344,10000,9.70549584383201e-06,567.000566001132
6160,1,190,100,964894.0647941296,42790.11890779238,10000,1.2560660089519858e-05,4985.004984009968
6161,100,190,100,61643.001642003284,42790.11890779238,10000,1.2560660089519858e-05,4985.004984009968
6162,1,185,100,897574.0474740949,71129.94085849474,10000,6.932287448631656e-06,982.0009810019621
6163,100,185,100,60059.000058000114,71129.94085849474,10000,6.932287448631656e-06,982.0009810019621
6164,1,173,100,759656.0295560592,35753.74755221699,10000,1.3454380249623377e-05,1110.001109002218
6165,100,173,100,50022.00002100004,35753.74755221699,10000,1.3454380249623377e-05,1110.001109002218
6166,1,166,100,711830.0517301034,32225.385853014242,10000,1.4231548151331898e-05,345.000344000688
6167,100,166,100,30126.00012500025,32225.385853014242,10000,1.4231548151331898e-05,345.000344000688
6168,1,181,100,876048.065948132,50324.60449595203,10000,9.83880712085203e-06,2881.0028800057603
6169,100,181,100,48479.008478016956,50324.60449595203,10000,9.83880712085203e-06,2881.0028800057603
6170,1,193,100,978188.0480880962,63546.84175232433,10000,8.24004041524426e-06,1875.001874003748
6171,100,193,100,60152.0001510003,63546.84175232433,10000,8.24004041524426e-06,1875.001874003748
6172,1,175,100,796681.0465810931,67691.44435735849,10000,6.787746970177396e-06,347.00034600069205
6173,100,175,100,60059.000058000114,67691.44435735849,10000,6.787746970177396e-06,347.00034600069205
6174,1,195,100,964963.0148630297,69477.54915418653,10000,7.549773428912457e-06,419.000418000836
6175,100,195,100,60053.000052000105,69477.54915418653,10000,7.549773428912457e-06,419.000418000836
6176,1,183,100,890161.0600611202,37968.55901211105,10000,1.370069860746534e-05,5347.005346010693
6177,100,183,100,60053.000052000105,37968.55901211105,10000,1.370069860746534e-05,5347.005346010693
6178,1,214,100,1191729.0516291033,87650.60699065817,10000,6.489994279697828e-06,2374.002373004746
6179,100,214,100,50230.000229000456,87650.60699065817,10000,6.489994279697828e-06,2374.002373004746
6180,1,184,100,931902.0918021837,31644.03206005832,10000,1.7175807326434753e-05,313.00031200062404
6181,100,184,100,69349.00934801869,31644.03206005832,10000,1.7175807326434753e-05,313.00031200062404
6182,1,190,100,940849.0407490815,75282.39572288014,10000,6.7351122969715364e-06,1655.0016540033082
6183,100,190,100,60018.000017000035,75282.39572288014,10000,6.7351122969715364e-06,1655.0016540033082
6184,1,190,100,952274.0521741044,75631.24068410239,10000,6.707577084677304e-06,1830.0018290036583
6185,100,190,100,90240.00023900048,75631.24068410239,10000,6.707577084677304e-06,1830.0018290036583
6186,1,193,100,999761.0696611393,57003.11426034123,10000,9.29828913099313e-06,2767.002766005532
6187,100,193,100,70256.00025500052,57003.11426034123,10000,9.29828913099313e-06,2767.002766005532
6188,1,173,100,779524.0494240988,40181.27591566794,10000,1.1827921530945068e-05,513.000512001024
6189,100,173,100,60102.0001010002,40181.27591566794,10000,1.1827921530945068e-05,513.000512001024
6190,1,173,100,788506.0584061168,34568.712995028625,10000,1.4060413928251117e-05,2724.002723005446
6191,100,173,100,70086.00008500017,34568.712995028625,10000,1.4060413928251117e-05,2724.002723005446
6192,1,184,100,858469.0183690367,42475.65992191639,10000,1.2074078946465742e-05,432.000431000862
6193,100,184,100,60066.00006500013,42475.65992191639,10000,1.2074078946465742e-05,432.000431000862
6194,1,182,100,874408.0543081086,44743.89701780955,10000,1.1280810571763593e-05,498.0004970009941
6195,100,182,100,60023.000022000044,44743.89701780955,10000,1.1280810571763593e-05,498.0004970009941
6196,1,178,100,834109.054009108,44108.276556645695,10000,1.1115601413360205e-05,527.0005260010521
6197,100,178,100,50411.00041000082,44108.276556645695,10000,1.1115601413360205e-05,527.0005260010521
6198,1,157,100,605794.0356940714,27013.14271922998,10000,1.56797183865337e-05,313.00031200062404
6199,100,157,100,40163.000162000324,27013.14271922998,10000,1.56797183865337e-05,313.00031200062404
6200,1,194,100,993317.0532171064,48927.70759388751,10000,1.1060569511881416e-05,3716.0037150074304
6201,100,194,100,67590.00758901518,48927.70759388751,10000,1.1060569511881416e-05,3716.0037150074304
6202,1,191,100,992674.0825741652,36321.92778329475,10000,1.5307459257991467e-05,478.00047700095405
6203,100,191,100,60127.000126000254,36321.92778329475,10000,1.5307459257991467e-05,478.00047700095405
6204,1,182,100,878232.0581321163,34347.9994978948,10000,1.5261197676758536e-05,395.00039400078805
6205,100,182,100,60036.00003500007,34347.9994978948,10000,1.5261197676758536e-05,395.00039400078805
6206,1,195,100,1027712.0776121552,36689.55082274896,10000,1.5505773018208392e-05,499.00049800099606
6207,100,195,100,60126.00012500025,36689.55082274896,10000,1.5505773018208392e-05,499.00049800099606
6208,1,175,100,815042.0649421299,26990.009792350847,10000,1.9190372764311075e-05,5548.005547011095
6209,100,175,100,50411.00041000082,26990.009792350847,10000,1.9190372764311075e-05,5548.005547011095
6210,1,166,100,709377.0492770986,46069.28627925706,10000,9.512657239875818e-06,2432.002431004862
6211,100,166,100,70046.0000450001,46069.28627925706,10000,9.512657239875818e-06,2432.002431004862
6212,1,182,100,849149.0290490581,87483.63952253068,10000,5.4402367763248266e-06,439.00043800087604
6213,100,182,100,50157.000156000315,87483.63952253068,10000,5.4402367763248266e-06,439.00043800087604
6214,1,186,100,927497.0673971348,40472.90378365596,10000,1.3029388927142531e-05,425.00042400084806
6215,100,186,100,62450.002449004896,40472.90378365596,10000,1.3029388927142531e-05,425.00042400084806
6216,1,180,100,858595.058495117,35526.243439190446,10000,1.4450530950425326e-05,408.00040700081405
6217,100,180,100,55063.005062010125,35526.243439190446,10000,1.4450530950425326e-05,408.00040700081405
6218,1,186,100,889258.0291580583,54699.50679836304,10000,9.26240034251605e-06,346.00034500069006
6219,100,186,100,60119.00011800024,54699.50679836304,10000,9.26240034251605e-06,346.00034500069006
6220,1,181,100,839851.0297510595,71997.29878095024,10000,6.643886039346328e-06,351.00035000070005
6221,100,181,100,70185.00018400037,71997.29878095024,10000,6.643886039346328e-06,351.00035000070005
6222,1,193,100,990413.0603131206,51713.320065909975,10000,1.0344531044048958e-05,4141.00414000828
6223,100,193,100,110046.0000450001,51713.320065909975,10000,1.0344531044048958e-05,4141.00414000828
6224,1,177,100,810332.0402320805,43552.0020069075,10000,1.1162053377819969e-05,616.00061500123
6225,100,177,100,80059.00005800012,43552.0020069075,10000,1.1162053377819969e-05,616.00061500123
6226,1,197,100,993653.0235530471,70166.24116661491,10000,7.560937756124212e-06,480.000479000958
6227,100,197,100,50330.00032900066,70166.24116661491,10000,7.560937756124212e-06,480.000479000958
6228,1,197,100,1009501.0394010788,57253.88151650629,10000,9.445432724021576e-06,549.000548001096
6229,100,197,100,60212.00021100042,57253.88151650629,10000,9.445432724021576e-06,549.000548001096
6230,1,213,100,1180118.0500181,121639.22404101466,10000,4.56952696963747e-06,1137.001136002272
6231,100,213,100,89645.00964401929,121639.22404101466,10000,4.56952696963747e-06,1137.001136002272
6232,1,176,100,792389.0322890646,40538.072311399475,10000,1.198301245044452e-05,359.00035800071606
6233,100,176,100,70075.00007400014,40538.072311399475,10000,1.198301245044452e-05,359.00035800071606
6234,1,201,100,1054232.0441320883,86587.92769079805,10000,6.177392162753403e-06,1760.0017590035181
6235,100,201,100,70071.00007000014,86587.92769079805,10000,6.177392162753403e-06,1760.0017590035181
6236,1,162,100,674723.0546231093,30245.425366588002,10000,1.4674431680878837e-05,641.0006400012801
6237,100,162,100,50293.000292000586,30245.425366588002,10000,1.4674431680878837e-05,641.0006400012801
6238,1,179,100,834108.0440080881,56474.30751450623,10000,8.517710313397639e-06,406.00040500081
6239,100,179,100,70179.00017800035,56474.30751450623,10000,8.517710313397639e-06,406.00040500081
6240,1,158,100,662386.0822861646,24784.44158193092,10000,1.7826650461216968e-05,306.00030500061
6241,100,158,100,50145.00014400029,24784.44158193092,10000,1.7826650461216968e-05,306.00030500061
6242,1,181,100,862243.0521431043,59205.66543259511,10000,8.22002686677144e-06,292.000291000582
6243,100,181,100,46481.00648001296,59205.66543259511,10000,8.22002686677144e-06,292.000291000582
6244,1,176,100,797232.0371320742,74576.22862755251,10000,6.164735922089809e-06,356.00035500071004
6245,100,176,100,70028.00002700006,74576.22862755251,10000,6.164735922089809e-06,356.00035500071004
6246,1,199,100,1053142.0630421261,73277.22811178629,10000,7.317599772251638e-06,445.000444000888
6247,100,199,100,80062.00006100012,73277.22811178629,10000,7.317599772251638e-06,445.000444000888
6248,1,183,100,878237.0481370962,51745.84231656395,10000,9.660989931913778e-06,285.000284000568
6249,100,183,100,50018.000017000035,51745.84231656395,10000,9.660989931913778e-06,285.000284000568
6250,1,196,100,1006793.0466930934,60367.230160458916,10000,8.868209485004842e-06,613.0006120012241
6251,100,196,100,80041.00004000009,60367.230160458916,10000,8.868209485004842e-06,613.0006120012241
6252,1,173,100,770291.0401910804,39610.33274952197,10000,1.2002045558652599e-05,1417.0014160028322
6253,100,173,100,60167.00016600033,39610.33274952197,10000,1.2002045558652599e-05,1417.0014160028322
6254,1,182,100,872494.0523941048,27012.710483984345,10000,2.0277859818931757e-05,2309.002308004616
6255,100,182,100,94334.00433300866,27012.710483984345,10000,2.0277859818931757e-05,2309.002308004616
6256,1,179,100,814992.0248920498,43938.290149618624,10000,1.1205734298616188e-05,319.000318000636
6257,100,179,100,60208.00020700041,43938.290149618624,10000,1.1205734298616188e-05,319.000318000636
6258,1,176,100,824346.0642461284,33873.13903742532,10000,1.4793687219522837e-05,517.000516001032
6259,100,176,100,40049.000048000096,33873.13903742532,10000,1.4793687219522837e-05,517.000516001032
6260,1,172,100,751293.0311930624,42932.739429998124,10000,1.0854590747771283e-05,340.000339000678
6261,100,172,100,40044.00004300009,42932.739429998124,10000,1.0854590747771283e-05,340.000339000678
6262,1,182,100,879241.0591411183,33571.90743488315,10000,1.567624023462248e-05,4406.004405008811
6263,100,182,100,50025.000024000045,33571.90743488315,10000,1.567624023462248e-05,4406.004405008811
6264,1,174,100,804564.0644641289,28936.997754448366,10000,1.7492131605641676e-05,304.00030300060604
6265,100,174,100,62426.00242500485,28936.997754448366,10000,1.7492131605641676e-05,304.00030300060604
6266,1,198,100,1024201.0441010882,56466.58109944597,10000,9.649295362063585e-06,1078.001077002154
6267,100,198,100,60525.00052400105,56466.58109944597,10000,9.649295362063585e-06,1078.001077002154
6268,1,198,100,1070141.0900411801,37689.07868947148,10000,1.533095346031587e-05,361.00036000072004
6269,100,198,100,77468.00746701493,37689.07868947148,10000,1.533095346031587e-05,361.00036000072004
6270,1,198,100,1040038.0599381198,52777.09468411115,10000,1.0414644525814444e-05,1167.0011660023322
6271,100,198,100,80159.00015800032,52777.09468411115,10000,1.0414644525814444e-05,1167.0011660023322
6272,1,147,100,529693.0595931192,14903.00874671706,10000,2.8295368529354134e-05,5502.005501011003
6273,100,147,100,41170.00116900234,14903.00874671706,10000,2.8295368529354134e-05,5502.005501011003
6274,1,162,100,671295.0511951024,30417.83273773941,10000,1.4566321198454258e-05,361.00036000072004
6275,100,162,100,40016.00001500003,30417.83273773941,10000,1.4566321198454258e-05,361.00036000072004
6276,1,192,100,971487.0513871028,45508.584427945076,10000,1.1846264598309209e-05,3242.0032410064823
6277,100,192,100,80090.00008900018,45508.584427945076,10000,1.1846264598309209e-05,3242.0032410064823
6278,1,196,100,1029798.0696981394,55658.72136953666,10000,9.717276528980846e-06,490.00048900097806
6279,100,196,100,80001.0,55658.72136953666,10000,9.717276528980846e-06,490.00048900097806
6280,1,184,100,913474.0733741467,33532.952579693316,10000,1.5979943796900672e-05,515.000514001028
6281,100,184,100,50234.000233000465,33532.952579693316,10000,1.5979943796900672e-05,515.000514001028
6282,1,206,100,1100062.0399620798,72197.65080324009,10000,7.696410568631155e-06,1906.0019050038102
6283,100,206,100,90099.0000980002,72197.65080324009,10000,7.696410568631155e-06,1906.0019050038102
6284,1,193,100,979210.0491100983,67616.06336469199,10000,7.704613291456193e-06,3216.0032150064303
6285,100,193,100,70254.0002530005,67616.06336469199,10000,7.704613291456193e-06,3216.0032150064303
6286,1,193,100,1000097.06999714,30616.144304485242,10000,1.894549466041608e-05,319.000318000636
6287,100,193,100,76527.00652601305,30616.144304485242,10000,1.894549466041608e-05,319.000318000636
6288,1,184,100,899784.0596841194,42903.13704755768,10000,1.2009619435695303e-05,236.00023500047
6289,100,184,100,120029.00002800005,42903.13704755768,10000,1.2009619435695303e-05,236.00023500047
6290,1,186,100,908562.048462097,63485.467685424854,10000,7.890100123104227e-06,403.00040200080406
6291,100,186,100,70053.0000520001,63485.467685424854,10000,7.890100123104227e-06,403.00040200080406
6292,1,191,100,958031.0479310958,81562.64900645771,10000,6.224165050208478e-06,553.0005520011041
6293,100,191,100,90270.00026900053,81562.64900645771,10000,6.224165050208478e-06,553.0005520011041
6294,1,201,100,1063111.053011106,78297.93720498703,10000,6.882558992857525e-06,544.000543001086
6295,100,201,100,60052.000051000105,78297.93720498703,10000,6.882558992857525e-06,544.000543001086
6296,1,194,100,982423.0423230847,70288.3375782622,10000,7.4287661651106885e-06,1259.0012580025161
6297,100,194,100,80033.00003200007,70288.3375782622,10000,7.4287661651106885e-06,1259.0012580025161
6298,1,173,100,772217.0421170843,60512.55115714175,10000,7.528525137199538e-06,1673.001672003344
6299,100,173,100,40194.000193000385,60512.55115714175,10000,7.528525137199538e-06,1673.001672003344
6300,1,164,100,708715.0686151373,24940.898004645325,10000,1.8925995843472682e-05,413.00041200082404
6301,100,164,100,44912.00491100982,24940.898004645325,10000,1.8925995843472682e-05,413.00041200082404
6302,1,190,100,956841.0567411134,52379.3321739937,10000,1.0005300523268836e-05,712.000711001422
6303,100,190,100,60054.000053000105,52379.3321739937,10000,1.0005300523268836e-05,712.000711001422
6304,1,159,100,668498.0783981568,12455.846364218225,10000,4.4970146523973074e-05,6913.006912013825
6305,100,159,100,40097.00009600019,12455.846364218225,10000,4.4970146523973074e-05,6913.006912013825
6306,1,184,100,887743.0476430953,54732.23722363752,10000,9.147348825655971e-06,300.00029900059803
6307,100,184,100,70058.00005700011,54732.23722363752,10000,9.147348825655971e-06,300.00029900059803
6308,1,197,100,1003314.0332140664,98363.95883164016,10000,5.279088006364984e-06,631.0006300012601
6309,100,197,100,57359.007358014715,98363.95883164016,10000,5.279088006364984e-06,631.0006300012601
6310,1,161,100,679240.0691401383,26130.61500725851,10000,1.7291283836971417e-05,731.00073000146
6311,100,161,100,40032.00003100006,26130.61500725851,10000,1.7291283836971417e-05,731.00073000146
6312,1,175,100,812518.0624181249,30387.6012978257,10000,1.6647015180794083e-05,375.000374000748
6313,100,175,100,50032.00003100006,30387.6012978257,10000,1.6647015180794083e-05,375.000374000748
6314,1,179,100,839587.0494870989,63833.81896495865,10000,7.46221671027472e-06,486.00048500097006
6315,100,179,100,70056.00005500011,63833.81896495865,10000,7.46221671027472e-06,486.00048500097006
6316,1,177,100,816295.0461950924,65207.78659849832,10000,7.17916374444537e-06,730.0007290014581
6317,100,177,100,60044.00004300009,65207.78659849832,10000,7.17916374444537e-06,730.0007290014581
6318,1,184,100,888159.0480590961,35505.34675420571,10000,1.4880887122286703e-05,3928.0039270078546
6319,100,184,100,70082.00008100017,35505.34675420571,10000,1.4880887122286703e-05,3928.0039270078546
6320,1,161,100,673241.0631411263,32391.824115901156,10000,1.343067233061913e-05,1022.0010210020421
6321,100,161,100,40083.000082000166,32391.824115901156,10000,1.343067233061913e-05,1022.0010210020421
6322,1,220,100,1237587.037487075,77053.35757234425,10000,7.636428795997268e-06,742.0007410014821
6323,100,220,100,100048.0000470001,77053.35757234425,10000,7.636428795997268e-06,742.0007410014821
6324,1,202,100,1059783.0396830793,78264.84687943403,10000,6.915387373749913e-06,1614.001613003226
6325,100,202,100,110048.0000470001,78264.84687943403,10000,6.915387373749913e-06,1614.001613003226
6326,1,177,100,816222.0461220923,34379.17983634782,10000,1.4614076076952044e-05,329.00032800065605
6327,100,177,100,50213.00021200042,34379.17983634782,10000,1.4614076076952044e-05,329.00032800065605
6328,1,165,100,714459.0643591287,37824.63228210544,10000,1.1761288696465205e-05,3629.0036280072563
6329,100,165,100,50144.00014300029,37824.63228210544,10000,1.1761288696465205e-05,3629.0036280072563
6330,1,177,100,798660.0285600572,55214.526991495135,10000,8.580045628475537e-06,410.000409000818
6331,100,177,100,60157.000156000315,55214.526991495135,10000,8.580045628475537e-06,410.000409000818
6332,1,173,100,789317.0592171184,38781.539525588676,10000,1.2331311712625614e-05,269.00026800053604
6333,100,173,100,50034.00003300007,38781.539525588676,10000,1.2331311712625614e-05,269.00026800053604
6334,1,205,100,1069384.0192840386,117459.93706049104,10000,4.563252597958979e-06,321.00032000064004
6335,100,205,100,70008.00000700001,117459.93706049104,10000,4.563252597958979e-06,321.00032000064004
6336,1,191,100,952352.0422520845,64918.010252039014,10000,7.949689531313332e-06,468.00046700093407
6337,100,191,100,60072.00007100014,64918.010252039014,10000,7.949689531313332e-06,468.00046700093407
6338,1,190,100,941429.0413290827,62303.525519256415,10000,8.259729349911134e-06,440.00043900087803
6339,100,190,100,80011.00001000002,62303.525519256415,10000,8.259729349911134e-06,440.00043900087803
6340,1,193,100,974987.0448870898,83828.10030064697,10000,6.116877219970978e-06,733.000732001464
6341,100,193,100,50362.00036100072,83828.10030064697,10000,6.116877219970978e-06,733.000732001464
6342,1,197,100,1012674.0425740852,37308.7405850993,10000,1.530657044064674e-05,462.00046100092203
6343,100,197,100,60087.000086000175,37308.7405850993,10000,1.530657044064674e-05,462.00046100092203
6344,1,200,100,1056141.0560411122,71676.3882883957,10000,7.5306100840671105e-06,399.00039800079605
6345,100,200,100,70111.00011000023,71676.3882883957,10000,7.5306100840671105e-06,399.00039800079605
6346,1,196,100,1041292.0811921624,38501.31388241034,10000,1.475795696211078e-05,293.000292000584
6347,100,196,100,60017.000016000035,38501.31388241034,10000,1.475795696211078e-05,293.000292000584
6348,1,175,100,812293.0621931243,34260.41896657579,10000,1.446960154225227e-05,399.00039800079605
6349,100,175,100,50161.00016000032,34260.41896657579,10000,1.446960154225227e-05,399.00039800079605
6350,1,181,100,852165.0420650841,50592.277127709494,10000,9.753117156328294e-06,594.0005930011861
6351,100,181,100,50196.00019500039,50592.277127709494,10000,9.753117156328294e-06,594.0005930011861
6352,1,174,100,794358.0542581085,15590.827656486863,10000,3.857288744181232e-05,5350.005349010698
6353,100,174,100,50036.00003500007,15590.827656486863,10000,3.857288744181232e-05,5350.005349010698
6354,1,173,100,794011.0639111279,39585.79805581776,10000,1.205748214717503e-05,311.00031000062
6355,100,173,100,110086.00008500017,39585.79805581776,10000,1.205748214717503e-05,311.00031000062
